global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
5402.948205143856	-16.149866454753464	29191849.30746722	260.81818650637126	10600.03970841984	58.03892822241869	3368.517189207069	112360841.82007736	5194.759109022389	7.412038914602817	26985522.20077108	54.93832087158651	5205.194535648342	8583.806961411672	1.189644	48.789433	0.056944	0.027786	0.0103861944	0.0015421738	0.2301174207	0.0456908987	0.1080170624	-0.0667696607	-0.1320790879	-0.0503874608	-0.1126045699	0.0440255992	-0.0397199923	-0.1124624567	0.2129571335	-0.185657507	-0.0111175355	-0.0862818098	-0.0412919551	-0.0214321793	0.0436363105	0.0850795824	-0.0557185719	-0.0006655153	-0.0428267026	0.0051834574	-0.2030195423	-0.0418946804	0.0286103149	-0.0292812703	0.0548348764	0.1372483657	-0.0925008806	0.2753265127	0.0334565085	-0.0492112286	-0.087010668	0.1498319829	0.0202092424	0.0563855703	-0.1522632864	0.0499843671	0.0385318085	-0.1353100999	0.0030389206	0.0411220175	0.0471578514	0.0752089657	-0.1217550933	0.0503389571	-0.0460487227	-0.0781227178	0.1421759442	0.0773355693	-0.0559470249	-0.0211897222	-0.10024272	0.0214001099	0.0421552003	-0.1022495027	0.0665179501	0.0974153349	-0.0096005031	-0.0223145068	-0.1123592574	0.0390158395	0.0376584412	-0.0780432478	0.0117145944	-0.0012895347	-0.1215109754	0.1746392103	0.002673259	-0.0536879426	0.0244035189	-0.0439217332	-0.1545843627	0.049778159	-0.2746881451	-0.0183476417	-0.0010374064	0.1248374466	-0.1477718117	-0.0254714631	0.0561896074	0.0626275401	-0.1521045543	0.0652685066	0.132731349	-0.0131381177	-0.0190165399	0.020260933	-0.0621927637	0.1245701926	0.0884546528	-0.0092883306	0.0543564907	-0.0644433418	-0.1593025263	0.0171382282	-0.0676855684	-0.0925929338	0.0110838194	-0.023574156	-0.0735580232	-0.1132536764	-0.1242078552	0.0181976276	-0.0312350571	-0.0854012577	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	-0.0817287	-0.0007082999999999	0.00667958040369	5.016888899999929e-07	-0.0606082	-0.0164532	0.00367335390724	0.00027070779024	0.131401	-0.00919	0.0172662228009999	8.445610000000007e-05	0.00139844	0.0003001	1.9556344336e-06	9.006000999999998e-08	-0.00199369	-0.0001841899999999	3.3925956099999963e-08	3.974799816099999e-06	0.00171159	0.00012756	2.9295403281e-06	1.627155360000002e-08	0.0	0.0	0.0
5341.029638962627	-61.918566181228925	28526597.604277253	3833.9088379392265	10382.48755459024	-217.55215382959975	47328.93963589784	107796047.82122122	5175.1007553229065	-19.658353699482177	26781667.82774372	386.4508701739446	5188.2153303249	8251.865856834112	1.251952	51.344791	0.2176711	0.137533	0.0742031183	-0.0473334108	-0.0895808404	0.0659632776	0.1070208768	0.1549673538	0.0779052193	0.03523735	-0.0483970048	0.0734035074	-0.0967675569	-0.0880374617	-0.0058189107	-0.026799347	0.0178003008	0.0626472713	0.1035228637	0.1149704872	-0.0203987131	-0.1313139478	-0.0891979538	-0.1061333972	-0.0109662707	-0.0180333399	-0.1683732121	-0.000605248	0.1573471879	0.0613602659	-0.0437484859	0.0272072486	-0.0196220295	-0.1438068449	-0.0814161952	-0.0282882538	0.0634845635	-0.0868633004	0.1426095399	-0.0282681561	-0.1120865711	0.1170400605	-0.0775089244	0.0208162156	0.1186077735	-0.0312751167	0.200429121	-0.032607497	0.0689774588	0.057979376	0.0836568833	0.0382978771	-0.1277273991	-0.0600880368	-0.0467797978	0.0804426995	0.0264412268	0.1785214959	-0.1538051091	-0.1166210453	-0.1376120718	0.0530980964	0.0709159139	0.1371859385	-0.0340893082	-0.0339613153	-0.118183538	0.0015461619	0.1313078237	-0.024185178	-0.0997358836	0.1428475887	0.009973239	-0.1068148593	-0.1096306144	0.0114964952	0.0109846335	0.0763819453	0.1574261494	0.0787081974	0.0611978622	-0.1052302928	0.0769920516	0.0925659202	0.0093418131	-0.0292764455	-0.1975281035	-0.0692212826	-0.0227377065	-0.0716582694	-0.0905359054	0.1700483196	0.0848812556	-0.0369418218	0.0683755038	0.0228726562	-0.025954576	0.0538832521	0.115051584	0.1249715883	0.1056990788	0.0468211509	0.1133268413	-0.2445015769	0.0072469771	0.0976909433	-0.0678132265	-0.0382330145	0.1006147044	-0.0637274929	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	-0.0695279	0.0122007999999999	0.00483412887841	0.0001488595206399	0.0650996	0.1257077999999999	0.0042379579201599	0.0158024509808399	0.180777	0.049376	0.0326803237289999	0.002437989376	0.00156323	0.00016479	2.4436880329e-06	2.715574410000005e-08	-0.00156561	0.0004280799999999	1.8325248639999976e-07	2.4511346721e-06	0.00169673	-1.4860000000000003e-05	2.8788926929000003e-06	2.2081960000000007e-10	0.0	0.0	0.0
5392.340619363743	51.31098040111556	29077337.355240155	2632.8167097236646	10492.314807583138	109.82725299289814	12062.025499966054	110088670.02142838	5181.349611986718	6.248856663811239	26846383.80163491	39.04820960485812	5193.0005434168825	8340.257632634366	1.068866	43.836121	0.1703549	0.104228	0.0693352576	-0.0622749138	0.0827373805	-0.031660617	0.1008653872	0.0426853905	-0.0743272967	-0.0130838406	-0.0239656975	-0.0844579876	-0.0094842197	-0.0880008509	-0.0475245662	0.1418441623	-0.0256934108	0.0530154558	0.0291232292	-0.0951821859	-0.08188199	-0.0077884433	0.0432417728	0.06253923	-0.043982116	-0.0760622364	0.0365260891	-0.0021423001	0.1094978968	0.0517438902	-0.0714410517	0.108695478	-0.077201455	-0.1962543583	0.0326019189	0.0190578357	-0.1337682474	0.1205492895	0.0050418784	-0.003836796	-0.0908009488	-0.0555495722	-0.0317456677	0.0690205535	0.0138671375	0.0608353906	-0.0428282665	-0.0412040569	0.0181387272	-0.0924026399	0.0787904398	0.140116871	-0.0180078443	0.0445304849	0.0119141207	-0.0717830264	-0.0619033726	0.0878382169	0.0238093577	-0.0217508342	-0.1432732573	-0.1115350386	0.1316168268	0.0317421173	0.0510054552	-0.0774907181	0.0107921908	0.0443561599	-0.0683498182	0.0151410745	-0.0506580679	-0.0604165529	0.0110120984	-0.0740102277	-0.1055480483	0.0512476122	-0.0582390933	0.1257797751	0.1799289612	-0.0161915917	-0.1092002515	0.0941790707	-0.1401078878	0.0204101501	-0.021936525	0.0900633685	-0.0319073681	-0.0695652261	-0.0709489206	0.007540253	-0.0571299636	-0.0279693197	0.0278898805	-0.0407824214	-0.118413873	-0.1060489439	-0.1171242346	0.055616903	-0.0265233222	-0.0072630771	-0.0358266886	-0.027101295	0.1268296407	-0.0685324176	-0.0797888452	0.1529876654	0.144718461	-0.0959255376	0.0153396147	0.0274779764	-0.0134618896	-0.1211126101	0.0397513735	0.1124839207	-0.0641678585	0.0	-0.0839016	-0.0143737	0.00703947848256	0.00020660325169	-0.0250654	-0.090165	0.00062827427716	0.008129727225	0.192801	0.012024	0.037172225601	0.000144576576	0.000960206	-0.000603024	9.21995562436e-07	3.636379445760001e-07	-0.00181164	-0.0002460299999999	6.053076089999997e-08	3.2820394896e-06	0.00192352	0.0002267899999999	3.6999291904e-06	5.1433704099999976e-08	0.0	0.0	0.0
5384.268451745485	-8.072167618257481	28990346.760461725	65.15989005724465	10468.559587272275	-23.75522031086257	564.3104920176175	109590739.83227026	5179.451131179363	-1.8984808073546449	26826714.020275183	3.604229375893943	5193.421626102229	8448.342312409257	1.001691	41.081154	0.0761645499999999	0.0380125	-0.0168736465	-0.077463386	0.0587437512	-0.0307376091	0.081465814	0.060030947	-0.0060971068	-0.0923561811	-0.1406153239	-0.0953334631	-0.1083539403	-0.0442474583	0.0531005054	0.0292718555	-0.0302848036	0.0082118384	0.0571833886	-0.163648175	0.0231325819	0.0211508787	0.1777985504	0.0675232136	-0.0174873754	-0.1072667646	0.0035116223	-0.0136623106	-0.0856687897	0.0452657033	0.1040868161	-0.0233187953	-0.2399074884	-0.000323883	0.0097595243	0.011198236	0.0687940671	0.0851938884	-0.050441295	-0.01496164	-0.0342280926	-0.1689732955	0.025775474	0.026143539	0.0211664271	0.0837057764	-0.0171940238	0.0238913623	-0.1538883468	-0.1174027143	-0.0935919024	0.0641129876	-8.59704e-05	0.1747136793	-0.1586776332	-0.028541257	0.1054914731	-0.12172344	-0.0475072657	-0.0135260749	-0.129593121	0.1697925463	-0.0458311676	0.031967472	-0.1615654223	0.039650721	0.0436751741	0.1270919921	-0.1121967766	0.005999905	-0.0515179495	-0.06661869	0.0007517324	0.1068081631	-0.0476638323	-0.1499277352	0.0238782627	0.1478136477	-0.0738086034	0.0378708422	-0.0576823465	-0.0285745601	-0.0880762676	-0.0773711376	-0.0527472722	0.1887792293	0.1118084566	0.0256040616	-0.0155803782	-0.0122757539	-0.0485022181	-0.0356839437	-0.0516817262	0.2249460302	-0.1491371869	-0.0180881658	-0.0120879568	0.0548865453	-0.1154510729	0.1294927772	-0.0779766529	0.0795809548	-0.1407874833	-0.0235342181	0.0272625122	0.1126404122	-0.2030751072	0.0231242827	0.0093812236	-0.037971084	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	-0.0849429	-0.0010412999999999	0.00721529626041	1.0843056899999897e-06	-0.00434935	0.02071605	1.89168454225e-05	0.0004291547276025	0.176231	-0.01657	0.031057365361	0.0002745649	0.00107883	0.000118624	1.1638741689e-06	1.4071653376000002e-08	-0.0015857	0.00022594	5.10488836e-08	2.51444449e-06	0.0023357	0.00041218	5.45549449e-06	1.6989235240000006e-07	0.0	0.0	0.0
5378.086263499103	-6.182188246382793	28923811.85763774	38.21945151371356	10475.606805514388	7.047218242112649	49.663284951965295	109738337.94373935	5186.917161727307	7.466030547943774	26904109.64262126	55.74161214282961	5201.6956665625485	8416.51339683838	0.95402	39.126064	0.07889155	0.0499251	0.0049929708	-0.1158237375	-0.0073333224	-0.0303873104	0.1330632058	0.0672607664	-0.0704326051	-0.1079373467	-0.0544464057	-0.0965222023	-0.0067678277	-0.0274809798	0.0796359078	0.0770193796	0.0263189568	0.0362403724	-0.018172846	-0.1635175388	-0.1121081809	-0.0652477071	0.1413361209	-0.0713757765	-0.0095880234	-0.1138407725	0.0847061167	-0.041637233	0.0436082211	-0.1593483896	-0.0953715185	0.0552408423	-0.0239095335	0.0419528612	0.0204028377	-0.0684658856	-0.1228837519	0.0391024637	0.0290959991	-0.0329670657	0.0441459731	-0.1226680289	-0.0986039776	-0.057510592	0.0065576152	0.1216231913	0.0500805833	0.1080746455	0.0587041896	-0.0797156294	0.132992219	-0.0524851317	0.1899988698	0.0836852694	0.1150660013	-0.2000702936	0.0205344505	0.0082495414	-0.1459508252	0.0683570017	0.0600104343	-0.0357116445	-0.1104662686	-0.0186830214	-0.0921987235	-0.0756282483	0.0151282113	0.1865983519	0.0319704832	-0.0040228936	-0.0782407092	-0.1325655651	0.050307189	-0.0557420776	0.1283339403	0.0964949233	-0.0256303481	0.0914187006	-0.0307392132	-0.0323622813	0.0398678883	0.1021003362	-0.0596818386	0.076937911	-0.0351611055	-0.000402823	0.0685199899	-0.1410209915	0.0544015575	0.0400834521	-0.1210575452	0.0538765153	-0.1323917827	-0.1192939271	-0.0162427583	-0.130200198	0.0738499902	-0.0370060842	-0.1812452431	-0.1398635198	-0.1514982275	0.0561972326	-0.0112437717	-0.0642138019	0.1756593183	-0.0605948655	0.0079460356	0.0963942389	-0.0108390921	-0.0054407716	-0.0194033074	-0.1179640426	0.0563105911	0.1003462082	-0.0877058019	0.0	-0.0868178	-0.0018748999999999	0.00753733039684	3.5152500099999955e-06	0.0400478	0.04439715	0.00160382628484	0.0019711069281225	0.180456	0.004225	0.032564367936	1.7850625000000054e-05	0.00120223	0.0001234	1.4453569729000002e-06	1.5227560000000018e-08	-0.00167982	-9.412000000000004e-05	8.85857440000001e-09	2.8217952324e-06	0.00198533	-0.00035037	3.9415352089e-06	1.2275913690000002e-07	0.0	0.0	0.0
5365.765939012565	-12.320324486538084	28791444.11226739	151.7903954535899	10491.278790185432	15.6719846710439	245.611103529435	110066930.6533947	5182.30222686748	-4.614934859826462	26856256.370595645	21.29762376044149	5194.926879548973	8307.705351343218	0.987447	40.496994	0.1186658	0.0579811	0.0962440283	-0.0826634447	-0.0614407261	-0.022709881	0.059502369	0.1064249071	-0.1144944744	-0.0851048824	-0.0365832465	-0.0587000474	-0.0400172564	0.0313428611	-0.012474358	0.0095763148	0.1375673821	-0.0036592264	0.0314638468	-0.0974968319	-0.0728546945	-0.17030674	-0.0461341409	-0.1636499991	0.0524094972	0.0111932193	0.047540976	0.0044162931	-0.0047886399	0.0606158856	0.0460483928	0.0316464063	-0.0812213217	-0.0014755056	0.1094051375	0.0444719466	0.0159025589	-0.0177680556	0.0166466303	0.0629131457	-0.0683403108	-0.0471571161	0.0339010862	0.1136297974	0.0608221505	0.1203087718	0.0164100938	0.0066141603	0.0578943874	0.0195559853	0.0296453883	-0.1128655742	0.0579918941	-0.0333100337	-0.0362383053	0.0911131	0.0607055679	-0.0776543701	-0.0277298672	-0.0448877219	-0.0223748301	-0.095242858	-0.0460792621	-0.093229109	-0.0169323687	-0.0989062162	-0.1418887633	0.0446577998	0.1721687889	-0.0399401165	0.0414372603	-0.0299225317	0.005323117	0.0382821397	-0.0480910006	-0.0615689733	-0.0281626582	0.0769291796	-0.0167433813	-0.1017729254	-0.0575692522	-0.0324841669	0.0225006488	0.002123284	0.0503681974	0.0806459219	-0.0166663838	-0.0087198607	-0.1208922712	0.0003232994	-0.1422234061	-0.0330393573	-0.0039517138	-0.0719080703	0.0531844432	0.0167663442	0.0792006696	-0.0484591009	-0.0328205057	0.0462945911	0.0707271229	0.020151991	-0.1119348394	0.007848909	0.003902889	0.0250918107	0.0624766465	0.0815045859	-0.1046363022	-0.0302761648	-0.0223578858	-0.1159744915	0.0641678585	0.092841332	-0.0976380941	0.0	-0.0791878	0.0076299999999999	0.00627070766884	5.821689999999997e-05	-0.0133755	-0.0534233	0.00017890400025	0.00285404898289	0.205807	0.0253509999999999	0.0423565212489999	0.0006426732009999	0.00160936	0.0004071299999999	2.5900396096e-06	1.6575483689999993e-07	-0.00151645	0.00016337	2.668975690000005e-08	2.2996206025e-06	0.0019106	-7.473000000000007e-05	3.65039236e-06	5.5845729000000095e-09	0.0	0.0	0.0
5384.353540227837	18.58760121527212	28991263.04616404	345.4989189379854	10483.309506005098	-7.969284180333489	63.5094903469136	109899778.19869684	5180.344355263449	-1.9578716040314248	26835967.63910988	3.833261217872584	5191.043412684592	8389.489068692006	1.210996	49.665123	0.1529616	0.0697985	0.0390129277	0.0062687641	0.0528300261	0.2134946219	0.1998171425	0.0099542085	-0.0625459714	0.0984483039	-0.0156162672	0.0343902348	0.0061271642	-0.1004077369	0.1671187512	0.0899541411	0.0361591353	-0.0449483683	-0.1868263208	-0.0255831161	0.0815416927	-0.0738719668	-0.0305942132	0.0462730973	-0.1177190908	0.0641786476	0.0187888965	0.0156182945	0.052006403	-0.0634645036	-0.0260108325	0.065115287	0.0377564001	0.1543841095	0.1447325887	0.0048467863	-0.0700142758	0.0311270379	0.0459152553	0.2477782039	0.1323732188	0.0403963648	0.1820486086	0.0061721754	-0.1243202715	-0.0260383777	-0.0340219887	-0.090116057	0.0554908794	0.0031738315	-0.1916190602	0.0303188075	-0.1870857254	0.1058743608	0.0517916711	0.0081390382	0.0162460175	0.1566079895	0.0428442696	0.0535801187	0.0699039067	-0.1386402429	0.0810059951	-0.0358755024	0.0369910028	0.0398699122	-0.1291158616	-0.0410678512	-0.0472470681	0.1237963284	0.0020324735	0.0133503387	-0.0315932772	-0.0830588172	0.0593068014	0.0558190591	-0.0719760334	-0.0244675128	-0.1365821329	-0.1540197347	-0.0299996293	0.0832310862	-0.0299004229	0.0347545283	0.2282904795	-0.055710615	0.0929065903	0.2035378126	-0.0072087483	0.1242751693	0.0575930675	-0.0441344481	0.1013361407	0.0487180085	-0.0892504071	0.1755507571	-0.0211962709	0.1981534243	0.0605594915	-0.0432227458	0.0002595115	0.079269274	0.1475805498	0.0372741915	-0.0320850484	-0.0669806247	0.1496256432	-0.0574860739	-0.0357907782	0.003114044	-0.0252994078	-0.1137140766	0.0716880071	0.0844696213	-0.106146603	0.0	-0.0841346	-0.0049468	0.00707863091716	2.447083024000001e-05	-0.0220487	-0.0086732	0.00048614517169	7.522439824000001e-05	0.147678	-0.0581289999999999	0.021808791684	0.0033789806409999	0.000903988	-0.000705372	8.17194304144e-07	4.97549658384e-07	-0.00185942	-0.00034297	1.1762842090000013e-07	3.4574427364000005e-06	0.00133469	-0.00057591	1.7813973960999995e-06	3.316723281e-07	0.0	0.0	0.0
5383.354389094592	-0.9991511332445951	28980504.47858401	0.9983029870639588	10540.909355209322	57.59984920422357	3317.742628349295	111110770.0347394	5174.707291294933	-5.637063968515577	26777595.550580945	31.77649018513658	5186.096527941559	8527.002155396585	1.454624	59.656731	0.50741735	0.355275	-0.0275797125	0.0474862931	0.0992038823	0.3449501398	-0.1930634064	-0.2143199826	0.2002084075	0.4367023032	0.2146171273	-0.1472086777	-0.0144383848	-0.067899095	0.0587788638	-0.0159762166	-0.0087600884	-0.1450405234	-0.0944091977	-0.2516317204	0.0362657885	0.001008512	-0.151276925	-0.0297696321	0.0391605857	0.0244490936	0.1141385205	-0.0832620686	0.013489643	-0.0571710504	-0.1657240875	0.018201526	-0.0030492809	-0.1252041618	-0.1181650131	-0.0403362456	0.0003410966	-0.1482991655	-0.0695520959	-0.0747659853	0.0705488595	0.0473792099	0.0785099709	-0.1493824222	-0.0216819199	-0.177227029	-0.1286374927	-0.0173563338	-0.0960246339	0.1119894954	-0.0728703025	0.1305303257	-0.0057470331	-0.0297919612	0.0365126961	0.002463028	0.0349879837	-0.1522752699	0.1106060671	-0.1310612605	-0.035968978	-0.1287588395	-0.1453994736	-0.0441106385	-0.0972727741	0.0022291673	-0.0363493969	-0.139786079	0.0654671822	-0.0101160873	0.0803139648	-0.0731690313	0.1122710538	-0.0309915707	0.0390395344	0.1469564267	0.0406530246	0.0698210142	0.1410276012	0.1097006965	0.0372373008	0.0360905623	0.1264440322	-0.0001305906	-0.0609434623	-0.0614968172	0.0539495864	0.1023154667	0.1611658913	-0.0782631556	0.2027046297	-0.0667170487	0.0381482504	0.0745859567	0.0538273803	0.0325568277	-0.1522333594	-0.0451150602	0.0587713921	-0.086890433	-0.0118748023	-0.0182158412	-0.1517498674	0.0015186601	-0.1452759094	0.0329875247	0.0578878256	0.2107967012	-0.0263935289	-0.0593574761	-0.0282261557	-0.1111880772	0.0788315284	0.0753092405	-0.1131072554	0.0	-0.079699	0.0044355999999999	0.006351930601	1.967454735999998e-05	-0.077999	-0.0559502999999999	0.006083844001	0.0031304360700899	-0.157606	-0.305284	0.0248396512359999	0.093198320656	0.00276444	0.0018604519999999	7.6421285136e-06	3.4612816443039994e-06	-0.00145655	0.00040287	1.6230423690000007e-07	2.1215379025e-06	0.000763063	-0.0005716269999999	5.822651419690001e-07	3.267574271289999e-07	1.0	0.0	0.0
5379.343069433852	-4.0113196607399	28937331.858666018	16.09068542063847	10517.016138635596	-23.893216573726026	570.8857982389759	110607628.46032158	5186.616495819139	11.90920452420596	26900990.674703207	141.82915239936773	5199.895856070411	8388.785750692912	1.283359	52.632877	0.2244575	0.153127	-0.0634523941	0.1126353108	-0.1350092069	0.1878227298	-0.2750793302	-0.1009887021	0.2104770012	0.1874215067	0.0732668827	-0.1455920962	0.0434097017	0.1425614017	0.0337527742	-0.0988132536	-0.1466143883	-0.0222545732	-0.0254280816	0.1173443943	-0.1542193727	0.1129176657	0.0557624664	0.1169855908	0.1578662399	0.0823233641	0.0043618645	-0.0136371125	0.0657752368	0.1827314551	-0.0413936329	-0.1800497263	-0.0139306105	0.0810537177	0.0590683878	-0.195459097	0.0422859868	-0.1102743524	0.0863854476	0.0056661868	-0.0205320109	0.0095873858	-0.0114049753	-0.015216524	0.057985622	0.0154835842	-0.0582004677	-0.0131608179	-0.0144978019	-0.0775978332	-0.0710045997	0.1597841654	-0.0246144499	0.0439395078	-0.0337129801	0.0884255239	-0.0277476976	0.194851395	-0.1087379653	0.0788693484	-0.1221524202	0.0096711552	-0.0238788017	-0.052603135	-0.0217395087	-0.1296074809	0.1577171566	0.0140888873	-0.1122353384	-0.1182685437	0.1500264815	0.0423489033	0.0268782895	-0.0253741709	-0.2000087067	-0.0114909541	0.1778278609	-0.0056897229	-0.0753462611	-0.0887165354	0.1988417218	0.0005666703	0.062910224	0.0797494065	0.0283274318	0.019440949	-0.0268692187	0.0027699692	0.019951213	-0.0729197689	-0.0095982237	-0.0456229414	-0.0021825508	0.0638332282	-0.1422366953	0.027128763	-0.1064060577	0.0153895543	-0.0121913805	0.0495693407	0.0793506608	0.051981961	0.202045668	-0.0660331564	0.0907233704	0.0904310638	-0.0534688635	0.0375991616	-0.066716647	-0.0126353566	-0.0311364203	-0.108402393	0.0855608924	0.0654457176	-0.1184185493	0.0	-0.0771503999999999	0.0025486000000001	0.0059521842201599	6.495361960000556e-06	-0.0475929	0.0304061	0.00226508413041	0.0009245309172099	-0.00369495	0.15391105	1.3652655502499998e-05	0.0236886113121025	0.00315581	0.00039137	9.9591367561e-06	1.5317047690000021e-07	-0.00109978	0.0003567699999999	1.2728483289999997e-07	1.2095160484e-06	0.0007667579999999	3.6949999998999936e-06	5.879178305638466e-07	1.3653024999260952e-11	0.0	0.0	0.0
5374.706310154535	-4.63675927931763	28887467.920414973	21.499536614338147	10471.506643825383	-45.509494810212345	2071.1141178807443	109652451.39167915	5189.708191723332	3.09169590419242	26933071.115240254	9.558583564000186	5205.173782765598	8455.269761267964	1.145564	46.981625	0.2016523	0.104056	-0.1818863049	0.0867752116	-0.1723930159	0.0897547856	-0.1502029904	-0.054206193	0.1875998323	0.0384186656	-0.0480897275	-0.1104439238	-0.0130879355	0.2313848701	0.0069088672	-0.0933984496	-0.152840191	0.127784679	-0.0019497462	-0.0037137503	0.0398357997	0.1093393141	0.0235701488	0.018354122	-0.0647028505	0.0073681595	0.1350516352	0.2300674811	-0.1456809742	0.0130341754	-0.1282320379	0.1422996673	-0.0646607132	-0.0507721149	0.0394138553	-0.0482419878	-0.0223974197	-0.0540362829	0.0424258899	0.1789244255	0.0184167641	-0.0210570109	0.1281002339	-0.0246267317	-0.1203237793	-0.0348167879	-0.1828017653	-0.0622020709	0.0563418439	0.0166641804	0.0616944384	-0.0349060342	0.0524216606	-0.0621258382	-0.0948780406	-0.0489353588	-0.092114876	-0.0201403383	-0.2042130478	-0.0047737279	0.1816913512	0.1176077584	-0.0290330536	-0.0028489817	0.1486100622	0.0468048668	0.086242807	-0.0505228611	-0.0348907924	0.0776047232	0.0497081853	-0.1169922702	-0.2043747745	0.1640364654	-0.0162146935	0.1466825994	-0.0918113617	0.1421671595	0.0495686636	-0.0525409821	0.0212294044	0.0337189051	0.0176150914	0.0635139383	0.1726993038	0.0589882	0.0573569932	0.1174325082	0.0157943851	0.075911949	0.1202994509	-0.1779812132	0.0417792841	-0.1260510546	0.0233271224	-0.0208336174	0.0121844217	-0.0769181616	0.0046856085	0.0860694266	-0.0397962898	-0.0778380966	0.0102191505	-0.0942537942	0.1842069936	-0.1769833292	-0.0503575504	-0.0549753775	0.0236294085	0.1856183255	-0.0340285022	-0.1053635299	0.0918407451	0.0549711457	-0.1220030341	0.0	-0.0624118	0.0147385999999998	0.00389523277924	0.0002172263299599	0.0236884	0.0712812999999999	0.0005611402945599	0.0050810237296899	0.0454435	0.04913845	0.0020651116922499	0.0024145872684025	0.00225545	-0.00090036	5.0870547025e-06	8.106481296000004e-07	-0.000784326	0.000315454	9.951122611600005e-08	6.15167274276e-07	0.0008808229999999	0.000114065	7.758491573288239e-07	1.3010824225e-08	0.0	0.0	0.0
