global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
3957.9540708372606	-0.5115014150405841	15665400.426857242	0.2616336975885199	9686.373130225033	-58.956861462897	3475.911513555229	93825824.41794547	3660.645794870051	0.3436882563096333	0.1181216175251561	13400327.635499788	3806.342367958511	7607.483535167378	1.063483	42.909523	0.1670448299999999	0.0831945999999999	0.0422124419	0.0877575707	0.1726307681	-0.0656156071	0.0558702027	-0.0031105954	0.0014987496	-0.2003580113	-0.0519083616	-0.0855437243	-0.1185887999	-0.0703819155	0.1848831147	-0.057145987	-0.1099943705	0.1258762628	0.0372686441	-0.0009908617	0.0569954466	0.0577137008	0.1136000552	-0.0989320553	-0.0563714682	-0.1486583588	0.0102937435	-0.0116868978	0.1037956861	-0.1605767462	-0.042927177	0.005508161	0.1225155176	0.0224905293	0.1480517032	0.1187854583	-0.0732983546	0.0702925998	-0.0462900728	-0.1107095818	0.0710808848	-0.0860151845	0.0792645045	-0.0136828656	-0.031135567	0.0019915848	-0.0657949289	0.0332632193	0.1946689317	0.0064808528	0.1385025551	-0.0210281797	0.0099111299	-0.0390875541	0.1246118351	0.0341711951	-0.1683701563	0.1228328089	0.0458653964	-0.023307969	0.0653632752	-0.0709497489	-0.151203823	0.0674092455	-0.0621478821	0.1574340158	-0.0501844346	0.0787147041	0.0974252303	-0.0923335769	-0.127474189	-0.0855013424	-0.1226643863	0.0401845546	-0.0633302653	-0.0162685974	0.0162217313	-0.0633360179	-0.0386848204	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	-0.0297247	0.0354113	0.00088355779009	0.00125396016769	-0.0718637	0.0490662999999999	0.0024075017956899	0.00516439137769	0.06599	0.0404087999999999	0.0043546800999999	0.0016328711174399	0.00050885	0.000186384	2.589283225000001e-07	3.473899545600002e-08	0.00103096	-0.0005040699999999	1.0628785216000002e-06	2.540865649e-07	-4.32944e-05	0.0001527146	2.3321749053160004e-08	1.87440507136e-09
3983.0442092523776	25.090138415117053	15864641.172858898	629.5150456897325	9674.615805477077	-11.757324747955863	138.2346852288954	93598190.98358686	3682.848586656561	22.20279178651026	492.9639631151275	13563373.71223823	3825.026312697019	7748.603428234726	1.132169	45.680904	0.06238978	0.030644	0.0062344626	-0.2057792898	-0.0558687263	-0.0092345354	-0.0762196927	0.0330391166	0.1438844992	0.030683885	-0.0494072223	0.113469649	0.1432338416	0.0241589126	-0.1452200073	0.0406265659	0.1163992908	0.0194779336	0.2601527456	-0.0287177721	-0.0046332982	-0.2789922166	-0.1318725857	0.1582029838	-0.0626168134	0.0972823993	-0.0755987635	-0.0074229549	-0.0994288836	-0.0716289509	0.1708453323	-0.1667487134	-0.0622092475	-0.0335569628	-0.1094813451	0.056145607	0.1232967993	0.0012771858	-0.1407496946	0.0838805036	0.0062751076	-0.0546638207	-0.0482865289	-0.0281797243	0.0278283848	-0.0125090501	0.2950258688	0.0459748786	-0.1446429658	-0.1547757321	0.0367573664	0.0655828021	0.0642002148	0.2478750497	-0.2411144587	-0.13627431	0.0693345417	0.0421095465	-0.0953775764	0.0897304152	-0.0471892556	-0.1012484569	0.0091741562	0.0970583453	0.1769425453	-0.1728127719	-0.0822401531	-0.1252079911	-0.0714870597	-0.084000261	-0.0218223569	-0.1243292039	0.0986066105	-0.0540802873	-0.0876608397	0.0020137162	-0.0414562697	-0.0361870262	-0.0275174475	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-0.0238627	0.0058619999999999	0.00056942845129	3.436304399999999e-05	-0.0700952	0.0017685	3.127592250000022e-06	0.00491333706304	0.0461497	-0.0198402999999999	0.00212979481009	0.0003936375040899	0.000213754	-0.000295096	4.5690772516e-08	8.7081649216e-08	0.00101846	-1.250000000000014e-05	1.0372607715999995e-06	1.5625000000000352e-10	-0.000434078	-0.0003907836	1.5271182202896e-07	1.8842371008400002e-07
3972.186319670668	-10.857889581709514	15778264.158178808	117.89376616859602	9765.37568920334	90.75988372626308	8237.356494004793	95362562.3512836	3667.653092164503	-15.19549449205806	230.90305285816683	13451679.20446384	3818.997313871376	7866.147047387935	1.199114	48.381996	0.25413693	0.134004	-0.1433919352	0.0789127952	-0.0965153263	0.0499735823	0.0725110318	-0.0914667872	-0.0251067398	0.0551428925	0.1702968792	-0.00410937	-0.0272854393	0.0607887493	-0.0441842765	0.0253452681	0.1138510641	-0.0079498578	-0.0895870628	0.0975482649	-0.0718744684	-0.1288782487	-0.1342535534	-0.0270204719	0.0134749601	0.0060164784	-0.0613612444	0.203497988	-0.0812171896	0.1403344892	-0.0554431797	0.0397563004	0.0958327207	0.2719291696	-0.092455548	0.0399116026	0.0287824083	-0.0992798115	-0.1944449786	-0.0146566209	-0.0310693831	-0.0158121084	-0.0372724136	-0.1348785488	-0.0334870248	0.0654836912	-0.1001083496	-0.1059343332	-0.0712005373	-0.0105353225	-0.1289902259	-0.1164646668	0.0505466233	-0.0195853807	-0.1331234271	-0.1647265229	-0.0446059023	0.0195419798	-0.0604594744	-0.1038552187	-0.0365500252	0.0631442496	0.1797705961	-0.0541105694	-0.0314437861	0.1203085685	0.2171443883	-0.1906334827	-0.0905228987	-0.0788162433	0.1081705289	-0.1898291268	0.0053186579	-0.0215431665	-0.0345817913	0.003455675	-0.1135390707	0.0336141849	0.1327569958	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	-0.0353655	-0.0115028	0.00125071859025	0.00013231440784	-0.0220644	0.0480308	0.00230695774864	0.00048683774736	-0.0623927	-0.1085424	0.00389284901329	0.01178145259776	0.000793739	0.000579985	6.30021600121e-07	3.36382600225e-07	0.000286241	-0.0007322189999999	8.1933910081e-08	5.361446639609998e-07	-2.50634e-05	0.0004090146	1.6729294301316e-07	6.2817401956e-10
3948.643334912655	-23.542984758013063	15591784.186350135	554.2721313160354	9710.017321900825	-55.35836730251504	3064.5488304001656	94284436.39161406	3650.215887319587	-17.43720484491587	304.0561128035574	13324076.02404032	3798.098410778333	7717.867349857368	1.025265	41.367531	0.1661225299999999	0.0956992	-0.1228248781	0.0344780639	0.1227375093	-0.0483038299	0.1436294233	-0.1490631978	0.0784290074	-0.0793716665	-0.0122914748	-0.0776874843	-0.1186915913	-0.0096448085	0.1862052616	0.1327085894	0.0882098332	-0.1000525556	0.0564247728	-0.0590759093	-0.1120234448	0.0563816428	0.0386663565	0.0267879136	0.0391921973	-0.121960617	-0.0097696335	-0.0164357788	0.0354411279	0.0119712837	0.0024958549	-0.0830689484	0.0222933673	0.2049476904	0.1469352126	0.0618544662	0.310091826	-0.1635079935	-0.1187947174	0.0862163624	-0.1536239405	0.1202258021	0.030246855	-0.1034254979	-0.0167170174	-0.0075712219	-0.0050166695	-0.1293124813	0.1477833511	-0.1038398208	-0.0672645568	0.0565329681	0.0550303524	0.0848481443	0.0860465666	0.0855549595	0.0288699729	0.0315614874	0.016003142	-0.0661009493	0.1046995966	0.0567663256	-0.0186794172	-0.0409420452	0.0183672712	0.093729468	0.0993743515	0.0149649015	-0.3807105262	-0.1713239505	0.0290625044	-0.1495555799	0.0912271641	0.0660048189	0.1001863665	-0.050951389	-0.1182253498	0.0048219373	0.0700010686	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	-0.0420692	-0.0067037	0.00176981758864	4.493959369e-05	-0.0422535	-0.0201890999999999	0.0004075997588099	0.00178535826225	0.0143023	0.076695	0.00020455578529	0.005882123025	0.000117985	-0.000675754	1.3920460225e-08	4.5664346851600006e-07	0.000774768	0.000488527	6.00265453824e-07	2.38658629729e-07	-0.000111477	-8.64136e-05	7.46731026496e-09	1.2427121529e-08
3978.498879801085	29.855544888429904	15828453.336578488	891.353560585053	9741.38458401895	31.367262118124927	983.905132787155	94894573.61376204	3674.7087371978	24.49284987821284	599.8996951566706	13503484.30323785	3816.519418390712	7710.237108698734	1.097012	44.262375	0.08846223	0.0409732	0.019533038	0.0804280236	-0.0518973617	-0.0817714721	0.191090859	0.0360910988	-0.0184019532	0.0803246212	0.0217790124	-0.0886736573	-0.1887596564	0.0417694732	-0.0429971654	-0.1066268248	-0.0599317895	-0.1473612856	-0.1271888695	-0.023295336	-0.0803116819	-0.1122537907	-0.0262035759	0.0305330412	-0.107718049	0.0109346465	0.0699833336	0.143433387	0.1212630808	-0.1149123821	0.098601768	0.1918478191	-0.092528765	-0.1279546424	-0.0176656238	0.1713924247	0.0719140763	-0.0953686666	0.0417532904	0.0122372478	0.0047586121	0.2668987059	0.0663841708	0.0996971089	-0.0324200675	-0.092059087	-0.0750753187	0.0359623544	-0.0298103531	0.1033658524	-0.1726436576	0.0377399086	-0.0514631597	-0.0218067761	-0.0026868642	-0.0990527355	0.0070177644	0.1812212341	-0.0715258668	0.0253574812	-0.0863764912	0.0234564987	-0.1507328833	-0.2923060649	-0.0542532634	-0.1333581992	-0.0460465875	-0.0005480826	-0.0063677227	-0.1304553269	-0.0084942481	0.0327928551	-0.0002489328	-0.0737443218	0.305689098	0.055062314	0.0699491947	-0.0330935601	-0.0102976169	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	-0.0148838	0.0271854	0.00022152750244	0.0007390459731599	-0.0399829	0.0022705999999999	5.1556243599999895e-06	0.00159863229241	0.00538002	-0.00892228	2.89446152004e-05	7.960708039840003e-05	0.000531823	0.0004138379999999	2.82835703329e-07	1.7126189024399992e-07	0.00122341	0.000448642	1.4967320281000002e-06	2.012796441640001e-07	-0.000250676	-0.000139199	1.9376361601e-08	6.283845697600001e-08
3957.7372864248346	-20.761593376250403	15663684.428357411	431.0437595207646	9708.601891578275	-32.78269244067451	1074.7049236598575	94256950.68915726	3660.127402133214	-14.5813350645858	212.6153322657194	13396532.599846432	3803.902066061855	7657.261639374336	1.119209	45.157993	0.1838997799999999	0.0986055	0.05027333	0.0663600391	0.0199081853	0.0230270612	-0.2022051437	0.0111210378	-0.1523101991	0.0252277708	-0.046638463	0.0633128261	0.0907720487	0.1206052969	0.0323520218	-0.0198462315	-0.0973286115	-0.1030407541	-0.0662435486	0.056906521	0.0570947017	0.1032948654	0.0554701734	0.2155330424	0.0705542419	0.1388020115	0.0370718719	0.1023399393	-0.1297455586	-0.0370771346	0.0494007089	0.010211684	0.1728913537	-0.0022943004	0.0719583667	-0.0168161193	0.0168958895	-0.0494166954	0.0776437734	0.1328242877	-0.1642350266	-0.000146913	0.0702899467	-0.0520482796	-0.0786524522	-0.0077927075	-0.040775854	0.0184929038	0.0389953442	0.1011534883	-0.0096569419	0.0805092145	0.0271049963	-0.1350566251	0.0442561962	0.0035162393	0.2444989888	0.0184149428	0.0511914919	-0.0021334998	-0.172996715	-0.1611813025	0.0988160499	-0.0568818852	-0.0025456715	0.1195501847	-0.1046082826	-0.0562529945	-0.072820976	-0.0791896196	0.0837951866	0.0954003951	0.1493083329	0.1449268148	-0.0073908269	-0.0326233687	-0.0409721338	-0.0596063493	0.0138710286	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.0234202	-0.0085363999999999	0.0005485057680399	7.287012495999996e-05	-0.0866196999999999	-0.0466367999999998	0.0021749911142399	0.0075029724280899	0.055034	0.04965398	0.003028741156	0.0024655177298404	-0.000420611	-0.0009524339999999	1.76913613321e-07	9.071305243559998e-07	0.0018012	0.0005777899999999	3.24432144e-06	3.338412840999999e-07	-0.000301904	-5.122799999999995e-05	2.624307983999995e-09	9.114602521599999e-08
4000.323136220928	42.5858497960935	16002585.19418444	1813.5546028554363	9673.865838993492	-34.736052584783465	1206.593349172842	93583680.27084523	3674.209282769097	14.081880635882952	198.2993622432553	13499813.853586605	3808.2721169299793	7595.628241454736	1.202743	48.528412	0.1450529499999999	0.0835468	0.1565759013	-0.1389221548	0.0854488786	0.0794652781	-0.0038532004	0.1543575149	0.1506088044	-0.1497793193	-0.0008619717	-0.0517082182	0.0969393281	0.1186923372	0.0035353651	-0.1756696059	-0.0480515433	-0.1178035094	0.0955439843	0.1861641967	-0.0062515458	0.2119999991	-0.0013989023	-0.1438556662	-0.0708055728	0.1642770821	-0.1151632338	0.0524494857	0.1631424239	-0.0355454855	0.0280166849	0.0483095089	-0.219804241	0.0618874702	-0.0469292896	-0.0512339352	-0.0340214951	-0.0047579423	0.0531021599	-0.077291311	0.0773885217	-0.038203396	0.0008828851	0.0805433994	0.0319897817	-0.0644660993	-0.0825852581	0.1777883198	0.0230255311	-0.0232051983	-0.045996347	0.1009487818	0.2470057664	-0.1323042157	0.17846804	-0.0496447641	-0.0380371513	-0.1113487063	-0.1971976962	-0.0451168652	-0.0917890415	0.0506082586	-0.1337006617	-0.0227881766	0.0398388414	-0.0852751822	0.1684964279	0.1042867575	0.0652742426	0.0685380182	0.0004261264	0.0686227561	-0.1170728346	-0.0269883047	-0.010942426	0.0322422741	0.0523523275	0.0110351494	-0.123219883	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	-0.030411	-0.0069908	0.000924828921	4.8871284640000026e-05	-0.0231519	0.0634677999999999	0.0040281616368399	0.00053601047361	0.0653257	0.0102917	0.00426744708049	0.00010591908889	0.000241901	0.000662512	5.8516093801e-08	4.38922150144e-07	0.0012736	-0.0005276	1.6220569599999998e-06	2.7836176000000004e-07	-0.000205963	9.594099999999995e-05	9.204675480999992e-09	4.2420757369e-08
3995.261524784936	-5.06161143599229	15962114.65142685	25.619910328967936	9757.6877178567	83.82187886320753	7026.1073761582375	95212469.59921148	3692.485702388125	18.27641961902782	334.027514090785	13634450.662340725	3835.2926615865767	7788.920349634714	1.149262	46.370567	0.1258328	0.0643662	0.0214986796	-0.050135788	-0.2167700196	0.0072216193	-0.0767597545	0.1055322824	-0.0433366947	0.1672290534	0.1082587365	0.1550155853	0.1151414567	-0.0529236291	-0.3134384078	0.0055675131	-0.0977695272	0.0362394149	0.042538966	-0.2177916274	-0.0889017408	-0.0553586619	0.0210527795	-0.0283025332	-0.0638932119	-0.0540096214	0.0876508767	0.0411816329	-0.0058389376	0.0149599179	-0.0624872743	0.0242754036	0.0481779513	0.0582827142	0.0445318858	0.0944559033	-0.2466250787	0.0664233471	-0.0093293573	0.0733909162	0.0692852674	-0.0699746507	-0.1724937959	0.062489473	0.1520044565	-0.0760363146	-0.0658320163	0.0484796661	-0.3046683131	0.1332660429	0.0049001781	0.002173888	-0.1191012712	0.2180091441	0.0416210788	0.0172193246	-0.1126290733	0.0744187597	0.0587676515	0.0592295997	-0.03892548	0.0278007645	0.0215025898	0.0408147787	-0.0729360973	0.0879895104	0.0186544639	0.0370825161	0.2143258548	-0.0738336055	0.0248264624	-0.0038727405	0.0416491449	-0.0853044214	-0.1074580167	0.0384049013	0.0388789949	0.199168129	-0.1088861682	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	-0.0304821	-7.110000000000102e-05	0.00092915842041	5.055210000000145e-09	-0.0659955	-0.0428435999999999	0.0018355740609599	0.00435540602025	0.0314212	-0.0339045	0.00098729180944	0.0011495151202499	0.000902088	0.000660187	8.13762759744e-07	4.35846874969e-07	0.00136557	9.197000000000004e-05	1.8647814249e-06	8.458480900000005e-09	-0.000434078	-0.000228115	5.2036453225e-08	1.8842371008400002e-07
3948.050130865639	-47.211393919296825	15587099.835828189	2228.915715803017	9741.728680384642	-15.959037472057387	254.6908770345319	94901277.6822287	3651.714287247033	-40.77141514109189	1662.3082926072573	13335017.235684106	3798.34610433783	7709.860822862194	1.222589	49.329166	0.10922665	0.0657938	0.0116050459	0.1025212722	0.0656771354	0.0245143959	-0.2112331769	-0.0580691493	-0.2158114859	-0.0810122025	-0.0422985087	0.0852760066	0.1464339968	-0.2350679545	0.1695062248	0.078800403	-0.0787414291	-0.1648581728	-0.0172934526	0.1070815517	0.0893408019	-0.078270681	-0.114534287	-0.1455266899	0.2231080648	0.0721777929	0.1681483401	-0.1420508688	-0.0035229644	0.1050430625	0.0145765804	0.1044301215	0.1127784067	0.0433773436	-0.0243605017	-0.1771526589	-0.0651915793	0.0026605396	-0.0151086602	0.0523629781	0.0065135288	-0.190427589	0.1010271199	-0.1483161887	0.104728903	0.0138442598	-0.10282818	-0.0570380267	0.1581223525	0.0794609182	-0.0074898074	0.1761411328	0.017894453	-0.1099143609	-0.2126305102	0.0506569315	-0.0305797794	-0.2737418294	0.1576397452	-0.0401853494	-0.0148995135	0.0762821468	-0.0391052579	-0.1002761036	-0.0337983344	0.1095160442	0.0093671375	-0.0740567374	0.0558654155	0.1298594967	0.0792067135	-0.021448105	0.0355102853	0.0611012893	-0.1699019281	-0.2584577711	-0.0508472794	0.0263648745	-0.0263807774	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	-0.0305091	-2.6999999999999247e-05	0.00093080518281	7.289999999999592e-10	-0.107073	-0.0410775	0.00168736100625	0.011464627329	0.0853947	0.0539735	0.00729225478809	0.00291313870225	0.00114125	0.0002391619999999	1.3024515624999998e-06	5.719846224399995e-08	0.00140938	4.381000000000003e-05	1.9863519844e-06	1.9193161000000024e-09	-0.000434079	-9.999999999615351e-10	9.999999999230705e-19	1.88424578241e-07
3960.5471990970486	12.497068231409685	15685934.116275476	156.1767143805092	9707.879059455296	-33.8496209293462	1145.7968370604324	94242915.83301064	3652.732624313329	1.0183370662957714	1.0370103805918782	13342455.62472294	3794.553923663684	7578.330441939045	1.17012	47.212151	0.2164021	0.115836	0.0495300119	-0.005869802	0.2392058333	-0.0334407563	0.1197394919	0.0054851329	0.1069568694	-0.2278521561	-0.0759205176	-0.0483871542	-0.1034825524	-0.092371433	0.1501698444	0.0059295178	0.1626149508	0.1264371488	0.0684592132	0.0953595208	0.0218954134	0.0263856952	0.0443894998	0.0519429477	0.1164641253	-0.1105882985	-0.0188312248	0.0857826853	0.1058648261	-0.2240176608	0.0444115882	0.1415113427	0.0096353521	-0.0976802187	-0.0434325252	0.0354459425	0.0283385592	-0.1578705573	-0.0150025094	-0.017652085	-0.1427239282	-0.0416677517	0.0383192664	0.0850926452	-0.0003440575	0.0330544759	0.2371347856	0.0222627055	0.1535317613	-0.2345853344	0.0811868146	-0.0868819589	0.092600906	-0.0456963518	0.0301421755	0.0357548958	0.0201232639	0.1271392044	0.0926541129	-0.1386527553	0.0431853145	-0.0851059743	-0.1547744472	-0.1381738076	-0.0692522664	-0.0753398719	-0.0714204207	-0.0483141758	0.0072654017	-0.060842163	0.0728625865	-0.0111613564	-0.0209021352	0.0873720936	0.0078580709	0.0560309487	0.0569604495	-0.0864497741	0.0549861995	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	-0.0272624	0.0032467	0.00074323845376	1.054106089000001e-05	-0.0166161	0.0904569	0.00818245075761	0.00027609477921	0.110662	0.0252672999999999	0.012246078244	0.0006384364492899	-0.000450694	-0.0015919439999999	2.0312508163600005e-07	2.5342856991359995e-06	0.00176606	0.00035668	3.1189679236000004e-06	1.2722062240000006e-07	-0.000434079	0.0	0.0	1.88424578241e-07
3998.4267184935607	37.87951939651202	15987416.223163184	1434.8579897107306	9728.787627732823	20.908568277527596	437.1682274160332	94649308.70552726	3677.417366900848	24.68474258751894	609.3365166120713	13523398.490383964	3813.60646838854	7675.969417149355	1.292462	52.148415	0.1675911	0.0962147	0.0970308685	0.03310748	-0.219943805	-0.1117176355	0.066803094	0.1442703301	-0.045576526	0.0874367675	0.030330621	0.0672151149	-0.0711969781	0.1004014431	-0.1370660333	-0.0875144699	0.0924708559	0.0952505966	-0.1072234846	-0.1474605846	0.0485493818	0.1078471379	-0.1073701871	0.203234336	0.0799599229	-0.0280622348	0.0348863194	-0.1202337295	0.0883999862	0.057519364	0.0377567381	-0.0485907226	0.0616095387	-0.0065626052	-0.0886954811	-0.0744611492	0.1149591857	-0.0658439778	-0.0499223008	-0.0967583821	0.1617147544	-0.1263410837	0.0619819682	-0.1600111542	-0.1974304265	0.1203836296	0.063305267	0.1280083766	-0.1131218932	-0.0468712988	-0.0317323647	-0.1277227879	-0.1533650203	0.0435997062	0.086434304	-0.0780978755	0.2386657633	-0.0510747232	0.1138879815	0.0346869103	0.0882902319	0.101957086	-0.0761018713	0.0805508723	0.042736569	-0.0089394427	-0.0335426668	-0.1103085379	-0.0991366917	0.0603922695	0.0032528158	-0.0536246965	-0.1492267258	-0.0758752935	-0.1466149286	-0.065529896	-0.1360015953	-0.2048994719	0.130147803	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.0305127	-0.0032503	0.00093102486129	1.0564450090000009e-05	-0.0416287	-0.0250125999999999	0.0006256301587599	0.0017329486636899	0.0567065	-0.0539554999999999	0.00321562714225	0.0029111959802499	0.0009313	0.001381994	8.673196900000001e-07	1.909907416036e-06	0.0014406	-0.00032546	2.07532836e-06	1.0592421160000005e-07	-0.000434079	0.0	0.0	1.88424578241e-07
3958.98708133374	-39.43963715982045	15673578.710167447	1555.48497929829	9748.516154647565	19.72852691474145	389.2147742256778	95033567.21742454	3665.573405150355	-11.84396175049278	140.279429947136	13436428.388545567	3814.3945124401184	7821.116874470115	1.355223	54.680706	0.1139094	0.063484	-0.1153661195	0.1045598316	0.0470376771	0.0435123829	-0.1645787076	-0.1221726464	-0.0672956543	-0.0723533033	0.0756554181	0.1390090755	0.00832126	-0.1698970967	-0.0091844444	0.0539194833	-0.0706039239	-0.019207748	0.2793754846	-0.0768662418	-0.091471123	-0.1124344368	0.0904063007	-0.0410509914	-0.1700190215	0.0787927686	-0.0963942448	0.0363237119	-0.0644405593	-0.0531195301	0.103273	0.0789788224	0.2576547364	0.0872712449	0.0354424617	-0.1888406465	-0.0161964699	0.1939817656	-0.1042198768	-0.2139061479	0.0162395617	0.0830629232	0.0632212565	0.0415513884	-0.1076975031	-0.1123737707	-0.0687963457	-0.0722481777	-0.0168985381	-0.0010376429	0.0727202313	0.1383035906	0.095501979	0.2596093597	-0.0185271398	0.0232318225	-0.0906103117	0.0948543132	-0.1874227141	0.0700773161	-0.0645866128	-0.1528009733	0.0427562028	-0.0405192227	0.0921956663	0.2726676493	0.0299722434	-0.0844462697	0.0631920788	0.2347179925	-0.1920262125	-0.1004011896	-0.1232614477	0.092438623	0.0501344674	0.066761998	-0.0022314364	-0.1139367282	-0.0279021241	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	-0.0265748	0.0039379	0.00070621999504	1.550705641000001e-05	-0.0683953	-0.0267666	0.00071645087556	0.00467791706209	0.0939818	0.0372753	0.00883257873124	0.00138944799009	0.000301167	-0.000630133	9.070156188900001e-08	3.97067597689e-07	0.00149411	5.35100000000001e-05	2.2323646921e-06	2.8633201000000104e-09	-0.00019913	0.0002349489999999	5.5201032600999995e-08	3.96527569e-08
3965.9616436330434	6.974562299303216	15728851.758768512	48.64451926686176	9734.04184039342	-14.4743142541447	209.5057731277365	94751570.55052972	3664.515746665436	-1.0576584849191022	1.1186414707213708	13428675.657558937	3809.943318264744	7678.871905868552	1.252169	50.522675	0.118011645	0.0627338	0.0013634395	-0.1127928928	0.0639028405	0.0334903677	0.2052398934	-0.0084912071	0.1185107149	0.0298905956	-0.1307629108	-0.1798960182	-0.039324687	-0.151111217	0.0558290728	-0.0822167236	0.2720470265	-0.011770299	-0.0540596555	-0.1083206474	-0.1720895173	0.0879565664	0.0291955241	-0.0177370238	-0.0580069201	-0.0313680118	0.1011687452	-0.0929020763	0.0610119707	0.0488646632	-0.2225959108	0.2184611394	0.0252182755	-0.1093148044	-0.0210668277	0.0655316611	-0.1281119753	0.0626477818	0.1419931867	0.1020816175	0.1271333267	-0.0909455006	0.0118665168	-0.1091497938	-0.1233672608	-0.0761508038	0.1275980517	-0.0125939005	0.0516152599	-0.149190398	-0.204420633	-0.1751798057	-0.0108552609	0.0736987555	0.1002262924	0.1442333196	-0.0083027795	-0.0274047678	0.0356040189	0.1142717262	0.0549028735	0.0700587321	-0.0067582111	-0.0590773079	-0.3482657744	-0.0153771195	-0.0360761828	-0.0271610299	0.1589109803	-0.0144264932	-0.0490069569	0.1519156529	0.0167934383	-0.0935279842	-0.0430256194	-0.0791890524	-0.0813470075	-0.10751396	-0.1198266968	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	-0.0305968	-0.004022	0.00093616417024	1.617648400000001e-05	-0.0102176	0.0581777	0.00338464477729	0.00010439934976	0.0990359	0.0050540999999999	0.00980810948881	2.554392680999992e-05	-4.67509e-05	-0.0003479179	2.18564665081e-09	1.2104686514041006e-07	0.0019264	0.0004322899999999	3.71101696e-06	1.868746440999999e-07	-0.000434079	-0.0002349489999999	5.5201032600999995e-08	1.88424578241e-07
