global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
6002.415351914075	-4.949766600253497	36028990.056893766	24.50018939698506	12338.24623233906	8.475159697312847	152232320.089829	71.828331894956	5387.352760122783	-37.46411374714262	29023569.76200257	1403.5598188588406	5541.464091201657	7141.325700604714	1.02329	39.340385	0.0266324499999999	0.0163459	-0.0455004471	-0.016615764	0.0008901752	-0.026989976	0.0243292824	0.0323468467	0.0200243419	-0.0357637239	0.0106333565	0.1002848947	-0.0010106925	-0.0196986317	0.0663063512	0.0124091918	0.1076093923	-0.0142258348	-0.0183197725	-0.0101969949	-0.0416374598	-0.2127634687	-0.0467505963	0.1528594397	-0.0062130509	0.0344224489	-0.1485893253	0.040990369	-0.0797716177	0.1186544257	0.0829371797	0.0704287398	-0.0706712116	0.0688661997	0.0570978301	-0.0474667551	0.0647303708	0.0049989787	-0.0134758235	0.0762965051	0.0523151039	-0.0871380098	-0.0429880559	-0.089217279	-0.0334780266	-0.0582892342	0.060469626	0.0388081028	-0.0921610052	0.0396101818	-0.1182913507	-0.0684227302	-0.0999018255	-0.1445489341	0.0311816385	0.0357406597	0.0969240751	-0.0024803508	0.0650386035	-0.0311398915	-0.0917656986	-0.0303297217	0.0345466226	0.0577460516	0.011825442	0.0560081347	-0.2403003627	-0.0769191179	-0.0519306484	0.0174949872	-0.0104391534	0.1126072365	0.0550170159	0.0812065434	-0.121937736	-0.0117756234	0.0486843989	0.1143503451	-0.0128980771	-0.0389896147	0.0724174312	-0.0147716477	-0.0357707111	-0.045851755	0.085505266	-0.0257855342	0.0434054577	0.0840757226	0.063123763	0.1703986669	-0.0649688781	0.0818453779	0.0078425675	0.079858108	-0.1158509196	0.0833012974	0.1340971736	0.0613629909	0.029607775	0.1013998337	0.0143978392	0.0044951686	-0.1237089139	-0.0134618896	0.1227331636	0.0223578858	0.0	0.169901	-0.003453	0.028866349801	1.192320900000008e-05	-0.0771832999999999	0.0136058	0.00018511779364	0.0059572617988899	0.0562723	-0.0026721999999999	0.00316657174729	7.1406528399999976e-06	-0.00584753	0.0001125299999999	1.2663000899999905e-08	3.41936071009e-05	-0.00357194	0.0	0.0	1.27587553636e-05	-0.000652919	-2.5499000000000008e-05	6.501990010000003e-10	4.26303220561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6003.764272175178	1.348920261103558	36045185.43584715	1.8195858708156911	12350.82572615655	12.579493817491311	152542896.11789048	158.24366470430212	5391.89957062433	4.546810501547043	29072580.97969884	20.67348573697847	5543.29486503227	7139.40604094071	1.028747	39.550201	0.01136125	0.0086132399999999	-0.0441264391	0.0056814956	0.0065763732	-0.0306935707	0.0018860995	0.0406566214	0.0192034487	-0.0302605693	0.0502311204	0.1244090464	0.0034929641	0.1056556355	-0.0370634827	-0.019275887	-0.0165325883	0.0560897863	0.0200624556	0.0756943698	-0.0008886299	-0.1127725278	0.128881733	-0.0027393655	-0.0842104012	0.0065317355	-0.0079589123	-0.0495775079	0.0765847421	0.0881821166	0.0058381476	-0.0324349301	-0.0237647592	0.0154618663	-0.1525687593	0.0091871772	-0.1634530299	0.2144108566	0.1783151934	0.0216991355	-0.047495471	0.0412646418	0.0645771303	-0.1084609453	-0.0534423053	-0.0193539937	0.0741090731	-0.2273964237	0.0095397484	-0.0975392135	-0.1888483434	0.206859184	-0.0252978699	-0.0393909276	0.0454443195	0.0183724783	0.1273029364	-0.0094917006	-0.0445394765	0.0698782092	0.0256740812	-0.0089265951	-0.078647452	0.0513960713	0.0470790387	-0.0072293958	-0.1154531043	0.0480742195	0.10704203	0.0407658735	0.075067191	0.0448562278	0.0183308672	0.0716021701	0.0673750126	-0.1525089095	0.0991797967	-0.0386363477	-0.0373604586	0.0902419029	-0.1007079996	-0.0142626543	-0.0747531063	0.2200074929	-0.1970988002	-0.0277084766	-0.0556619011	-0.0643971135	0.0937126533	0.1205670102	0.0211204576	0.0344594372	0.1124106077	-0.2138480967	0.1093790537	0.1267126946	0.0161973919	0.2040380879	0.016921374	0.0379228994	-0.0408572882	0.0014986813	-0.1239985182	-0.0044951686	0.1238898902	0.0074890309	0.0	0.17064	0.0007389999999999	0.0291180095999999	5.461209999999848e-07	-0.0771485999999999	3.469999999999862e-05	1.2040899999999044e-09	0.0059519064819599	0.0486148	-0.0076574999999999	0.00236339877904	5.863730624999996e-05	-0.00580174	4.5790000000000414e-05	2.096724100000038e-09	3.36601870276e-05	-0.00357194	0.0	0.0	1.27587553636e-05	-0.000640108	1.2810999999999942e-05	1.641217209999985e-10	4.09738251664e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6013.139882828084	9.375610652906287	36157851.25045775	87.9020751148899	12372.52306747322	21.697341316668822	153079327.05515692	470.7746202120241	5395.085266955274	3.185696330943756	29106945.03771786	10.14866111298851	5544.756048264209	7065.945314775028	1.05225	40.453766	0.0470511999999999	0.0257483	-0.0577405699	0.0485040342	0.0261015316	-0.0362882317	-0.0409716485	0.0550209093	0.0068101746	0.0078558197	0.0675083158	0.1206573973	-0.0677340459	0.0842812551	-0.110017602	0.0339755374	-0.1359939234	0.0890200394	0.0329829093	-0.0489633112	0.0435789746	0.0304942062	0.051841649	0.0173412411	-0.032700029	-0.1233237179	0.1022612602	0.0394214063	0.062003255	0.0293003987	0.0353411522	-0.1311232089	0.0258687544	-0.0036115026	0.0773631394	-0.0898052678	0.0549323595	0.1616427826	0.0026928087	-0.0634448134	-0.0041921557	-0.0818320077	0.0228331277	0.0614010447	-0.2272783025	0.1218465314	-0.210508825	-0.0819998902	-0.064106342	0.0255729537	-0.0743743773	-0.1172308056	0.0378471525	0.1048268813	0.1208479822	0.0671262359	0.1301127996	-0.0608862638	-0.0932479339	0.0791056687	0.1258055386	0.0910698884	-0.041850233	0.0409323534	-0.0563522304	-0.0628585546	0.0512522081	-0.024128925	0.0379759712	0.0169690673	0.1057902356	-0.0771833185	-0.0996119001	0.0531664301	0.0482952134	0.0043513617	0.0364297511	-0.0699779807	0.0661650662	0.0020558006	0.0827258663	0.0674066899	-0.0736415395	0.0887247211	0.0211888024	0.0090108474	0.0513251396	0.0154749736	-0.1137228439	0.169933434	0.2346202057	-0.2058256503	0.0893293752	-0.0145205273	-0.0624784974	0.0329342451	0.0645583275	-0.0153955869	-0.1309441424	-0.0795018901	0.0657328479	-0.0014986813	-0.1239985182	0.0044951686	0.1238898902	-0.0074890309	0.0	0.177008	0.006368	0.031331832064	4.055142400000016e-05	-0.0588173	0.0183312999999998	0.0003360365596899	0.00345947477929	0.0657738	0.0171589999999999	0.0043261927664399	0.0002944312809999	-0.00575667	4.5069999999999485e-05	2.0313048999999542e-09	3.31392494889e-05	-0.00357194	0.0	0.0	1.27587553636e-05	-0.000698896	-5.878799999999994e-05	3.4560289439999927e-09	4.884556188159999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6058.249120162699	45.10923733461459	36702382.40195212	2034.8432929105868	12448.881783415003	76.35871594178388	154974657.6574419	5830.65350027804	5414.5875963056815	19.502329350407308	29317758.838067334	380.3408500917584	5563.479904068134	7231.358220903893	1.089999	41.905029	0.03938445	0.0281776	-0.0646438795	0.1436831561	0.0235758886	-0.0873355172	-0.1280067918	0.0603670623	0.0273297946	-0.0991224663	-0.0034474022	0.0386817213	-0.0606033559	-0.0639283169	-0.0974711958	-0.0606727319	0.1214679248	-0.0142160088	0.0038372695	0.0927521465	-0.1706110881	-0.0818494294	0.0153409407	-0.0093787037	0.0820425454	-0.0964337843	0.030853857	-0.0539629996	0.1645957188	0.1146570395	0.132341824	-0.0844274017	0.0611336861	-0.0359564557	0.0362617707	0.0406612603	0.1266362804	-0.052319042	0.1532641947	-0.0631747207	-0.0782843697	0.1219177902	-0.204272346	-0.1480289707	0.1008357229	0.0463816112	-0.245504435	-0.0335452661	-0.1487331959	-0.0494545206	0.1761171219	0.1157135519	-0.0016367438	-0.0089565685	0.0238520383	-0.0757910427	0.0478540671	-0.0773261026	-0.1207238895	-0.0675092124	-0.0276146695	-0.0961359161	-0.0059028211	0.0376681137	0.0858872042	0.1657204346	-0.0886569904	0.0289560618	-0.0266859686	-0.0516413965	0.0522445312	-0.1254227886	-0.0020897598	0.1468440512	0.1426654876	0.0790832818	0.0971598312	0.0183637845	0.076536189	-0.0332339564	-0.0118403451	-0.0624259338	-0.1698548276	-0.1586207163	-0.1149885628	0.0561956697	-0.1492409836	0.1357728546	0.158984278	-0.0588353805	0.2437584543	-0.0556060172	0.0995633278	0.0483536882	-0.0331399371	-0.1604705616	-0.0774767283	0.0296785627	0.0943733827	0.0202148543	-0.1086066163	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	0.173879	-0.0031289999999999	0.030233906641	9.790640999999956e-06	-0.0566602	0.0021571	4.653080410000009e-06	0.00321037826404	0.070039	0.0042652	0.004905461521	1.819193104000009e-05	-0.00626498	-0.0005083099999999	2.583790560999997e-07	3.92499744004e-05	-0.00357194	0.0	0.0	1.27587553636e-05	-0.000610543	8.8353e-05	7.806252609e-09	3.72762754849e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6079.00778964672	20.758669484021084	36954335.706585504	430.9223587468282	12444.812646279712	-4.069137135291385	154873361.80100346	16.55787702580738	5435.51872633608	20.93113003039889	29544863.824350204	438.1122043494663	5582.825550123925	7710.838481821916	1.449118	55.711357	0.112382137	0.0709526	-0.0093779083	0.174698749	-0.0340880922	-0.0715076116	-0.1663189986	0.0523714306	0.0763872179	-0.0724635622	-0.0573458229	-0.0522431634	-0.0323333454	-0.0417104537	-0.1053949398	-0.0469362482	-0.1084295527	-0.1481250014	0.1006629509	-0.0014757579	-0.0265530005	0.0895437148	-0.0814334053	0.1244213978	-0.0285060502	0.1520175634	0.0113004216	0.060406757	-0.2231835114	0.0927976865	-0.101032819	0.1679406287	0.0622290156	-0.1553000829	0.1455751285	0.1244927215	0.0351540908	-0.2404631781	-0.0542110551	-0.017885343	-0.0612513545	-0.0419312239	-0.1452366783	0.0011087961	0.0739677923	-0.1427982123	0.081959905	-0.102673821	0.0080486355	0.1131635329	-0.1369688163	-0.100690084	-0.021894559	0.1278827452	-0.054113999	-0.1579107396	-0.038825767	-0.0465093895	-0.1306731733	-0.0297293859	0.1730491069	-0.0108640774	0.1300887476	-0.0313527638	0.0751994626	0.0345140562	0.050673311	-0.0015202054	-0.028517276	0.1363717282	-0.23232197	0.0191764889	-0.0180819423	0.0060358178	-0.2229454286	0.1013446929	-0.1990400885	0.1806487785	-0.0407416373	-0.1229064451	-0.061527577	0.0439797402	0.0557915726	-0.1777209163	-0.0650096507	0.0099385424	0.0015758611	0.1133136063	0.0059485091	-0.0279076359	-0.0989644874	0.1160553327	0.0756958186	0.0744737149	0.0407874404	0.1742624772	0.1505958156	-0.1409620848	-0.0271027508	-0.1032867875	-0.102258463	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	0.170772	-0.0031069999999999	0.029163075984	9.653448999999992e-06	-0.0754187	-0.0187585	0.00035188132225	0.00568798030969	0.000640613	-0.069398387	4.103850157689999e-07	0.0048161361182017	-0.00661173	-0.0003467499999999	1.202355624999999e-07	4.3714973592899993e-05	-0.00357194	0.0	0.0	1.27587553636e-05	-0.000686158	-7.561500000000001e-05	5.717628225000002e-09	4.7081280096400006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6084.77989635904	5.772106712320237	37024546.38713513	33.31721589841234	12468.318289832649	23.505643552936817	155458960.97657534	552.5152788377202	5435.1977692152	-0.3209571208799389	29541374.79048189	0.1030134734435397	5590.1534174360295	7918.300986559074	1.68718	64.863678	0.387886163	0.280759	0.1278891914	0.1043514234	-0.1412699663	-0.0346292451	-0.1653268442	-0.0877907355	0.0960416272	0.0869407024	-0.0008570837	-0.044623866	0.0718852448	-0.0072340007	-0.0464728242	-0.1397474	-0.1251951557	0.0746844864	-0.0003589878	-0.0335042206	-0.0152889304	-0.023872091	-0.0088273628	0.05526957	0.1665073074	-0.1083643246	0.1825444245	-0.1204216284	-0.1117109335	0.0521980951	-0.1610948147	0.1992425254	-0.1495190516	0.0338926798	-0.0147167204	-0.2641431576	-0.0546713778	-0.0548971819	-0.1269157408	0.103423566	0.028731966	0.0519408962	-0.0583110328	0.1164088435	-0.0743889948	-0.002526215	0.0143697663	-0.0458387201	-0.1248146329	-0.0345011225	0.0399170042	-0.0598127123	-0.0844591311	0.0802221201	0.0373596403	0.0816324378	-0.0440985465	0.07125829	-0.021646358	-0.0176064702	0.1812985982	-0.0728799784	-0.051747881	0.0364929127	-0.0811175362	0.001709732	-0.0553342786	-0.0494623623	0.0020951459	-0.0780255331	-0.0572670731	-0.2567834332	-0.0303225071	-0.0745301748	0.0028521504	-0.1388343683	-0.0942720277	0.133021242	-0.2170996703	0.1363237143	0.1793690734	-0.0318793955	0.1784223833	0.0169178265	0.0980618128	-0.0390784859	-0.0227984896	0.0595300036	-0.1029971833	0.0285657872	-0.1016467564	-0.0658381512	0.1414670178	0.0707778171	-0.0886518201	-0.0371891623	0.0635388708	0.0532067816	0.0380756045	-0.1291133536	0.0619627528	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	0.17153	0.0007579999999999	0.0294225408999999	5.74563999999971e-07	-0.0937129	-0.0182941999999999	0.0003346777536399	0.00878210762641	-0.0953792	-0.096019813	0.00909719179264	0.0092198044885549	-0.0020536	0.00455813	2.07765490969e-05	4.21727296e-06	-0.00269787	0.0008740699999999	7.639983648999996e-07	7.278502536900001e-06	-0.000662075	2.408299999999994e-05	5.799908889999971e-10	4.383433056250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
6070.184295692133	-14.595600666907558	36847137.3836674	213.0315588278324	12437.14061778288	-31.17767204976917	154682466.7465047	972.0472344429578	5450.710040370373	15.51227115517213	29710239.944194388	240.6305563915853	5609.35208621049	7767.97808369862	1.583799	60.889175	0.29558785	0.146154	0.0924975895	0.0621876078	-0.1991811206	-0.0167774148	-0.0816673149	-0.2311115096	-0.0857545671	0.2129399955	0.0764866408	-0.1378720317	0.0935210458	-0.0558595463	-0.0946531283	-0.159385792	-0.0623332371	0.0025319158	0.0106944598	0.1266088574	-0.010724197	-0.0684841433	0.1397457173	-0.142640324	0.08733437	-0.06742095	0.0542413789	0.0466249454	0.1113217546	-0.0288440617	-0.0871061687	0.0971791661	-0.015249806	0.0892174461	0.0183269569	-0.112676222	0.0363033859	0.0306627519	-0.0512313253	0.040799919	-0.0715924237	-0.2116189459	0.065737174	-0.0382951092	0.0775097096	-0.068338354	0.0558526388	0.0173844322	0.0308687273	-0.0034520617	0.0337246472	0.0309633296	-0.0776840224	-0.0562699794	0.1370186546	0.2445123328	-0.1421795655	0.0629489416	-0.0394193293	-0.0798786243	0.1028658106	-0.111227447	-0.1175104515	-0.0702853188	0.0866581303	0.0341497165	-0.0148273204	0.08154455	0.092898313	-0.1746625877	0.1127506429	-0.0013753622	-0.0916470185	-0.0128387077	0.1112520564	-0.0806671822	-0.0578906369	0.0429622926	-0.0363349063	0.08100992	0.0867159362	0.1107465178	0.008098803	-0.0292179918	-0.0004754514	-0.0794956873	0.2076812539	0.0128132603	-0.0036259193	0.0287748935	-0.0717877117	0.0957566417	-0.0434266131	0.0892558336	0.0731779092	-0.0417751653	-0.0444134116	0.1877811618	-0.0638939808	0.0071571127	0.1758476291	-0.0134618896	-0.1211126101	0.0397513735	0.1124839207	-0.0641678585	0.0	0.148007	-0.0235229999999999	0.021906072049	0.0005533315289999	0.0152177	0.1089306	0.01186587561636	0.00023157839329	-0.0382349	0.0571442999999999	0.00146190757801	0.0032654710224899	-0.000756602	0.001296998	1.6822038120040004e-06	5.72446586404e-07	-0.00211986	0.00057801	3.340955601000004e-07	4.4938064196e-06	-0.000417284	0.000244791	5.9922633681e-08	1.7412593665600006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
6020.993502284438	-49.1907934076944	36252362.75455143	2419.7341560784707	12365.677482465564	-71.46313531731539	152909979.6003559	5106.97970938093	5430.82842043463	-19.88161993574249	29493897.332200497	395.2788112693133	5591.235943288954	7599.828162814438	1.37032	52.681965	0.21676095	0.1401	0.0398556696	-0.0276408703	-0.0832301367	0.0114580312	0.045506166	-0.0707458378	0.0111922992	0.0726201079	-0.0617389758	-0.0514473864	0.0527998268	0.0118451293	0.0744020667	-0.1168567621	-0.0291805615	-0.1242780651	0.1459103573	-0.0094900867	-0.1693427202	0.0389941347	0.0042881671	-0.0749580806	0.0047106453	-0.0176305538	-0.0405738953	0.1159798805	-0.002788959	-0.0392909404	-0.0166780488	0.080760334	-0.0777377182	-0.0073437422	-0.0052259832	0.1116567596	0.031569968	0.040970828	0.1364145251	-0.0540953947	0.1127550676	-0.0544647794	-0.009507788	0.1911022619	-0.0165955419	0.0255224535	0.0169327792	0.0354497427	-0.0365492037	-0.0660183423	0.0074678333	0.0249264738	0.0017147718	-0.1120797374	-0.0327585075	-0.0346015169	-0.0593890499	0.0636471312	0.0768449572	0.0173252802	0.0575273973	-0.1062057714	0.1052060296	0.0165590996	0.075568577	0.1322203277	0.0857248511	0.1210927856	-0.0274648304	-0.0714536723	0.0395192545	0.0644220901	-0.0666206922	-0.0159298489	-0.0470327303	-0.0447187726	-0.0266402052	0.0422370082	-0.0855293891	-0.094825701	-0.0846620735	-0.0346017474	-0.1750675923	0.0146699756	0.0201826662	0.0532797819	0.0820772983	-0.0667459149	-0.1413393561	-0.0823530039	-0.0414707981	0.0010449828	0.0488979733	-0.0705168735	-0.0781433047	-0.0810117724	-0.004858283	-0.0121896081	0.0357552266	0.13847323	-0.0404428389	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	0.152297	0.0042899999999999	0.0231943762089999	1.84040999999999e-05	-0.0810069	-0.0962246	0.00925917364516	0.00656211784761	-0.0275546	0.0106803	0.00075925598116	0.00011406880809	-0.00239956	-0.001642958	2.699310989764e-06	5.757888193599999e-06	-0.00249053	-0.00037067	1.3739624890000006e-07	6.2027396809e-06	-0.000319591	9.769300000000004e-05	9.543922249000008e-09	1.02138407281e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5988.788672009401	-32.20483027503724	35865589.757988125	1037.1510930439551	12319.705649172956	-45.9718332926077	151775147.28226405	2113.4094562833134	5433.373433187621	2.5450127529911697	29521546.86446904	6.477089912887693	5593.9755425491	7321.743982148498	1.254093	48.213627	0.07818072	0.0437424	0.0233039805	-0.0984953861	-0.0413299709	0.0404031187	0.0941562148	-0.0811915521	-0.0454812713	0.1369550178	-0.0316252323	-0.0507843838	0.0615480586	0.0537646309	0.0980357716	-0.156243623	-0.0317990268	-0.0951063717	-0.1673810337	0.0787106785	-0.068848969	0.1086889936	0.0281691851	0.0895850428	0.1230170469	0.0675530287	-0.1334211884	-0.0751489188	-0.0353506781	0.1652541427	-0.0574159434	-0.1308730807	0.1120685151	0.0159741513	-0.0105782177	-0.1779742171	0.021070386	0.0268039661	0.1100260907	0.0326625607	-0.0173032608	-0.0596277193	0.0647895521	0.0010252525	-0.0201109362	0.0940423848	0.0569745348	0.1421573297	-0.0614399139	0.0903692521	0.0055109058	-0.0488403367	0.1363513039	0.1223684843	0.1138293278	0.0807432713	-0.0572707583	0.0809644989	0.1110637909	0.0594478029	0.0445121079	-0.1350580097	-0.0512050542	-0.177222964	-0.0085516955	0.1094717521	-0.0003606123	-0.0416198531	0.0576092392	-0.0195351777	-0.1629445018	-0.061265627	0.1713058058	0.1759195106	-0.0316127637	0.0036204322	-0.0429388464	-0.0653697294	0.0956474116	0.1638651763	0.0828328327	-0.1053401287	-0.1099939832	-0.0014331098	-0.0395470617	-0.0275792921	0.0731037366	-0.0333152551	-0.0025603912	0.0734814756	-0.04388586	-0.0482518865	-0.1347533331	0.0557888065	-0.1707873561	0.0119718528	-0.0643361239	0.0277667893	-0.1601582361	-0.1476937877	0.0873014604	-0.0194033074	-0.1179640426	0.0563105911	0.1003462082	-0.0877058019	0.0	0.148592	-0.0037049999999999	0.022079582464	1.3727024999999898e-05	-0.065357	0.0156499	0.00024491937001	0.004271537449	-0.00174658	0.0258080199999999	3.0505416964e-06	0.0006660538963203	-0.00291074	-0.00051118	2.613049924000004e-07	8.472407347600002e-06	-0.00260638	-0.00011585	1.3421222500000056e-08	6.793216704400001e-06	-0.000352917	-3.3326000000000026e-05	1.1106222760000015e-09	1.24550408889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5971.242672954792	-17.54599905460873	35655739.05931629	307.8620828243304	12305.158323927984	-14.547325244971944	151416921.37693417	211.62467178299804	5416.284927828372	-17.08850535924921	29336142.419420797	292.01701541308904	5578.720684623878	7282.22759514202	1.093091	42.023891	0.06919867	0.0363125	0.0046833468	-0.1195662449	0.0004393058	0.04200009	0.1178713401	-0.0178894969	0.0477273163	0.0698732103	-0.0831767534	0.0083778731	0.0128357958	-0.0106796359	0.1456299091	-0.0130076166	-0.0656562569	-0.113051276	0.0772732451	-0.0400600288	-0.0854640289	-0.0526712629	-0.0515067335	-0.0076478462	0.0637284389	0.0269446201	0.1474331639	0.0741547148	0.0195369619	-0.0307135128	0.1237246992	0.1344687306	0.0445695852	-0.1210941053	-0.0671447274	0.0139327175	0.1406302567	-0.0896490122	0.045434849	0.024262839	-0.0115946422	-0.1106957887	0.2123751388	-0.0385085019	0.2033501121	0.145815965	0.1139440847	0.1180424242	-0.0763338524	-0.0831805649	0.0156570811	-0.0508616781	0.0711976059	0.0377683267	-0.1476502133	-0.0421975194	0.001191365	0.0496169147	0.1515428417	0.0323023214	0.0681856074	-0.0098257123	0.1452449841	0.006787669	0.0359155445	0.0320600743	-0.027185438	0.0766150079	-0.0619846287	-0.0307451222	-0.0420720225	-0.0376575727	-0.1453251295	-0.0210127008	0.0535944159	0.1551660374	0.0624481264	0.077596371	-0.0692413561	0.0714571527	-0.0829103081	0.1206981572	-0.0623853488	-0.1606582006	-0.0419818894	-0.0403424336	0.1686147744	-0.1877346211	0.1537358421	-0.1042826745	-0.1007556455	-0.0346872162	-0.0909849413	-0.0390102705	-0.1212648956	-0.0764891316	0.0200801529	-0.1383602017	0.0749435178	0.0053948485	0.0009488882	-0.0223578858	-0.1159744915	0.0641678585	0.092841332	-0.0976380941	0.0	0.14998	0.001388	0.0224940004	1.926544000000001e-06	-0.0829295	-0.0175725	0.00030879275625	0.00687730197025	-0.0114289	-0.00968232	0.00013061975521	9.374732058240002e-05	-0.00317546	-0.0002647199999999	7.007667839999999e-08	1.00835462116e-05	-0.00313679	-0.0005304099999999	2.813347680999998e-07	9.8394515041e-06	-0.000368904	-1.5986999999999967e-05	2.555841689999989e-10	1.36090161216e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
