global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
4709.698288021331	9.785080312491118	95.74779672190128	22181257.964191057	11333.382140295116	41.6010669370753	1730.6487703030198	128445550.73796032	4865.237318693589	9.399220875061474	88.34535305819138	23670534.167208787	5173.126539196698	8746.981554765189	1.269855	41.777809	0.09753731	0.0573273	0.1051597996	-0.1054954775	0.0462825797	0.0493096432	0.0258657335	-0.1294400906	0.0623185764	-0.0297994368	-0.0752758756	0.045657235	-0.0846175792	-0.1045160069	0.109591531	-0.0912402139	0.1157532543	0.2355282738	0.0555049459	-0.0481427623	0.0025308875	-0.2017528323	-0.0745859201	-0.0261514274	0.0898529142	-0.0359077553	-0.2730973256	-0.1049134004	0.0628880652	0.0114300702	0.0864683898	0.0492863568	-0.2263321462	0.0779593297	-0.0115985552	-0.0689796433	-0.210389099	0.0256115207	-0.0771845812	0.0157243615	-0.0902952754	0.1314950313	0.1985845189	-0.1068200637	-0.0329643734	0.0524418893	-0.091563639	-0.0085669518	0.0282393366	-0.1950281809	-0.1004257742	0.0797684549	0.0254114033	0.0204335856	-0.1025355859	0.0162954152	0.0947429525	0.0371847656	-0.1640428714	0.0069841386	0.2544534558	-0.1283940034	0.0577943003	0.0836489096	-0.0741084534	0.1189571599	0.1780185252	-0.1403346667	-0.0640298131	-0.0703089043	0.1750367531	-0.0831615729	0.1066762778	0.0004750995	-0.0468717387	-0.2152996419	-0.0895843959	0.1523324682	0.0590607697	0.0414003229	0.1218371855	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	-0.00982471	-0.00089311	9.65249265841e-05	7.97645472100178e-07	-0.0245067	0.0191402	0.00036634725604	0.00060057834489	0.0130032	0.0485977	0.00016908321024	0.00236173644529	0.0010244	0.0003931339999999	1.04939536e-06	1.5455434195599997e-07	-0.000368564	0.0	0.0	1.35839422096e-07	-0.000287734	-0.0001849919999999	8.2790854756e-08	3.4222040063999996e-08
4720.354153465963	10.655865444631672	113.54746837409536	22281743.334143363	11327.48560392569	-5.89653636942603	34.769141155963915	128311930.10714376	4865.3929000235685	0.1555813299792134	0.0242055502381009	23672048.071599748	5162.540055610564	8676.57252444774	1.081322	35.575142	0.13197137	0.0776218999999999	0.0701620983	0.0642014096	-0.0232619064	0.0373699052	0.1411892009	0.0144430699	0.0452957401	-0.0250939766	-0.1234232545	0.0756523906	-0.103275851	0.0287124503	0.1514522642	-0.0204819619	0.1282594305	0.0028226848	-0.003799842	-0.2097534537	-0.0559587198	0.092004265	0.0313636851	0.0213986769	-0.1583730755	0.0555023504	-0.1037867182	-0.105936612	-0.0001616091	-0.0723967563	0.0076632054	0.1392322779	0.2598398193	0.0313201317	0.0858212614	0.1171696192	0.1022397276	0.0844750771	-0.1338722989	0.0619262995	0.2159453032	0.093357259	-0.2468105744	-0.088511232	0.0273596127	-0.131487846	0.0664692393	0.0191173503	-0.124402804	0.0285403497	-0.0153612014	0.1785861839	0.0990521432	-0.1413641155	-0.0211304858	0.0395665602	-0.021735917	-0.005820416	-0.2093955301	0.1480247133	-0.0582779066	-0.0617826627	-0.0265505518	0.071749107	0.0032544638	-0.066172922	-0.0351530922	0.1279279875	0.1483282418	0.2245278959	-0.1241663905	0.029406582	0.0592114567	0.2000301096	0.1626624776	0.0529974236	0.1436527072	-0.2757613416	-0.0134215719	0.0190084579	-0.1454904896	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.0065246	0.01634931	4.257040516e-05	0.0002672999374761	0.0479133	0.07242	0.0052446564	0.00229568431689	0.0086926899999999	-0.00431051	7.556285943609828e-05	1.858049646010085e-05	0.000402721	-0.000621679	1.62184203841e-07	3.86484779041e-07	-0.000368564	0.0	0.0	1.35839422096e-07	-0.000443886	-0.000156152	1.97034780996e-07	2.4383447104000003e-08
4726.009583235404	5.655429769441071	31.983885877080283	22335166.580832876	11413.01422896398	85.52862503829056	7315.145700940502	130256893.79053427	4868.238129356377	2.8452293328082305	8.09532995627237	23699742.484119277	5167.401074082739	8753.822263102053	1.051243	34.585541	0.06862022	0.042614	0.0897427738	0.0850776445	0.0586578072	-0.11839779	-0.0523034202	-0.0111732529	-0.1311948969	-0.0427700562	0.0797485134	0.1288695366	0.0451102176	0.0665536039	0.0331730395	0.0635648105	0.0838037453	0.0191048983	0.1714180544	-0.0294177915	-0.0479068021	0.1096867099	0.1445614547	0.1589427561	0.0346544075	-0.2401829765	-0.0858399971	0.1481445338	-0.0987405226	-0.0733186714	0.1050557797	0.0911033753	0.0477831667	0.0658785921	-0.2375134301	0.0573810855	0.1633918098	-0.0538216519	-0.0897405796	-0.0023212318	-0.3683317786	-0.1034118885	-0.0201786375	0.0927909588	-0.0118692426	-0.033266703	-0.1821162468	0.0333943582	-0.0524831237	0.0067520065	0.041375823	0.1168637311	-0.0883063841	0.0702023593	0.0128313903	-0.1086885066	-0.2461885344	0.1850935229	-0.1824940656	-0.0867296583	-0.0098015833	0.079876186	-0.0473346965	-0.0175571119	0.0629161583	0.1540246483	0.0893133463	0.1497649175	0.2193149664	-0.1287017754	-0.1820184567	0.0707528955	0.1417731944	-0.286265106	-0.1361768898	0.1071081578	-0.046017595	0.1177873801	0.086009692	0.0719277945	-0.0722400801	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	-0.00649333	-0.01301793	4.216333448890001e-05	0.0001694665014849	0.0395906	-0.0083227	6.926733529000004e-05	0.0015674156083599	0.00397115	-0.0047215399999999	1.5770032322499996e-05	2.2292939971599064e-05	0.00119335	0.0007906289999999	1.4240842224999995e-06	6.25094215641e-07	-0.000368564	0.0	0.0	1.35839422096e-07	-0.000504418	-6.053199999999997e-05	2.54437518724e-07	3.664123023999996e-09
4730.822870570624	4.813287335220593	23.16773497139496	22380685.03271408	11387.507554368744	-25.5066745952372	650.5904489073188	129675328.3008052	4868.703285345574	0.4651559891972283	0.216370094286052	23704271.680734783	5168.788765088208	8689.98226997335	1.120247	36.855778	0.0449805799999999	0.0222121	-0.1178362639	0.1246423035	0.1185243324	-0.0531353117	-0.040572728	0.0231617052	-0.0369014368	0.0936000501	0.1563545122	0.0934441841	-0.0565845949	0.0910307328	0.0231992408	-0.0665804555	0.0057301248	-0.0473007397	-0.0503718797	0.0187137268	-0.0392929683	0.1271205833	0.0489209638	0.017779065	0.0101101179	0.0931223076	-0.104501669	0.087833716	-0.0340018236	-0.3178532655	0.030263168	-0.1696174235	0.0906296221	-0.0365699734	0.0238476907	-0.0211409886	-0.2026342904	-0.1350761805	0.0164623496	0.0604922658	0.0312894064	-0.0089611215	0.0360613002	0.0157103695	-0.0275633854	0.1257716738	0.0256398101	-0.1035374626	0.0211397265	-0.0262658126	0.0259820006	0.0473471655	-0.1313368674	-0.0404297982	0.1745101224	0.115551539	-0.0960764387	0.0771420982	-0.0546803386	0.1971442128	-0.0260048937	0.081323379	-0.1385229938	-0.090609181	0.0453174033	0.0723465709	-0.2831543806	-0.1370802926	-0.0038166529	0.0207745537	0.0885775026	-0.0112824322	0.0094693905	0.0852513069	-0.0621627389	0.0148119948	0.0772103358	0.0830232814	0.031415314	-0.0335437129	0.2286722457	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.0065246	0.01301793	4.257040516e-05	0.0001694665014849	0.0495587	0.0099681	9.936301761e-05	0.0024560647456899	0.0181081	0.0141369499999999	0.0003279032856099	0.0001998533553024	0.00109673	-9.661999999999997e-05	1.2028166929e-06	9.33542439999999e-09	-0.000368564	0.0	0.0	1.35839422096e-07	-0.000443886	6.053199999999997e-05	1.97034780996e-07	3.664123023999996e-09
4740.132024669588	9.309154098963518	86.66035003824926	22468851.611298203	11413.226373258289	25.71881888954522	661.4576450732279	130261736.24723856	4871.164336826162	2.4610514805881394	6.056774390105073	23728241.996367063	5170.742007511461	8792.899582589655	1.176885	38.719147	0.04923907	0.02953	0.0122176174	-0.0875127045	0.0201094658	-0.1493629807	-0.0703586724	-0.0308479698	-0.0478020709	-0.1714713361	0.2325676223	-0.0623807509	-0.0040187838	0.1138038837	0.0176349841	0.0539861684	0.0748571519	0.0897523225	0.1331181419	0.1539207801	-0.1136311878	-0.1137092574	0.3424396309	0.0590913344	-0.0069503803	-0.0178899342	0.0456519482	0.1795771599	-0.0280546545	0.1057929683	-0.0235736331	-0.0623160871	-0.0276943824	0.0892701955	0.1517548677	0.0241925472	0.1539908706	-0.1700176977	-0.1574453488	0.0317039575	0.1042140506	-0.0098756308	0.0519630902	-0.0179059463	0.0263736228	-0.0309062843	0.0246514846	-0.0470644273	-0.0074761874	-0.089579918	0.030230305	0.0044995377	0.0386615502	0.1662459175	-0.0736097713	-0.2532495664	-0.2990705921	0.0086138287	0.0536120554	0.0085906976	0.0485850124	0.103338845	0.2483266479	-0.0059626746	-0.1829609564	0.0041309521	-0.0586933131	-0.0800463988	-0.0263613784	0.0638419267	-0.1407264246	0.1318844443	-0.0071990884	0.1564733617	-0.0588467822	0.0079830881	0.0035351204	0.0469434946	0.061785102	-0.0111199705	0.0293374493	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.00649453	-3.0070000000000097e-05	4.21789199209e-05	9.042049000000057e-10	0.0463228	-0.0032359	1.047104881e-05	0.00214580179984	0.0229792	0.0048711	0.00052804363264	2.372761521000003e-05	0.000595968	-0.000500762	3.55177857024e-07	2.50762580644e-07	-0.000123102	0.000245462	6.0251593444e-08	1.5154102403999998e-08	-0.000519702	-7.581600000000003e-05	2.7009016880400005e-07	5.748065856000005e-09
4714.4033619809525	-25.728662688635268	661.9640837455726	22225599.059457306	11386.749274777983	-26.47709848030536	701.0367439357883	129658059.04665694	4855.269511206803	-15.894825619358926	252.6454814698289	23573642.026454348	5158.371767233562	8797.191220191962	1.039496	34.199081	0.0895825599999999	0.0484899	0.027155367	-0.2147652016	-0.0005502707	-0.0597587269	-0.035800542	-0.0868501129	-0.0438002147	-0.1057987602	0.1241438798	-0.1512762108	0.0149079158	0.0847996609	-0.1098682182	0.0429004949	0.0814345108	-0.049930654	-0.0816536162	0.063276741	0.0777217994	-0.0886773178	-0.0286284976	-0.0689627771	0.0824660597	-0.0949019106	0.0719696951	-0.0295283773	0.0259854151	0.1578885253	-0.0511244183	0.1675557653	-0.1248036289	0.0546691542	-0.0147412906	0.0192339489	0.0972256732	-0.0663957966	0.0462969223	0.182230985	0.0620339964	-0.2388209959	0.159546227	0.0677372212	-0.0474430672	-0.0839209157	0.2217657977	-0.0988332439	-0.0210378014	-0.097448709	0.114293798	-0.0371825361	0.0122758987	-0.0103401294	-0.0818314801	0.0007765349	0.0343706455	-0.0499294106	0.0720438437	-0.150311388	0.0282298012	-0.0314517264	5.70165e-05	0.0192672138	0.037636803	-0.0673387183	0.210162906	0.0439656833	-0.0489434153	-0.0378019815	-0.0144173126	0.0077869362	-0.1478721874	0.1478521465	-0.1591115779	0.17470427	-0.0447530326	0.2045866052	-0.2502589862	-0.1356419294	-0.0319870601	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.00647927	-1.5260000000000447e-05	4.19809397329e-05	2.3286760000001365e-10	0.0270841	-0.0192386999999999	0.0003701275776899	0.00073354847281	0.0312848	0.0083056	0.00097873871104	6.898299136e-05	0.00143489	0.000838922	2.0589093121e-06	7.037901220840001e-07	0.00020262	0.0003257219999999	1.0609482128399999e-07	4.10548644e-08	-0.000443886	7.581600000000003e-05	1.97034780996e-07	5.748065856000005e-09
4717.555448908359	3.1520869274063443	9.93565199792597	22255329.413524948	11338.587723146497	-48.16155163148687	2319.535055552376	128563571.55548844	4861.915296484762	6.645785277958566	44.16646196073082	23638220.35019251	5161.046300578139	8750.386533199435	0.979031	32.209805	0.063756725	0.0366504	0.0642147455	-0.10491571	0.0695023329	-0.0611934797	0.0205274138	-0.1199518417	0.0206124971	-0.0967166308	0.0191254777	-0.017002435	-0.0291498822	0.0521700237	0.0768101795	-0.0608580057	0.0037793125	0.0014971284	-0.1679302647	0.036893285	-0.0651959241	-0.2261119975	-0.0045789209	0.2759788116	0.1184529983	-1.972e-06	-0.177341112	-0.0504761624	-0.0387859176	-0.1445866085	-0.0252570463	-0.1526470757	0.0385075841	-0.0127778646	-0.1639852543	-0.0115029155	0.0374763426	0.0404090686	0.067173146	0.0623872634	0.0780277039	-0.2310075317	0.029820565	-0.097306845	0.1046971283	0.0139475806	-0.0193149946	0.1297721509	0.1267698684	-0.0707837223	0.003536294	-0.1000214699	0.1095059256	-0.1299331355	-0.0842615383	-0.1260949349	0.0956159114	0.2602154386	0.0773517972	0.0947559826	0.1957215274	-0.0808825788	-0.0881893681	-0.1956072241	0.0767891914	0.1134818588	-0.1182685299	-0.0211388524	0.0841429043	-0.0389243855	0.0774549737	0.0183421852	-0.0088747772	0.1259793447	-0.1860941912	0.0851235542	-0.166694289	-0.0275732231	-0.0069296644	0.0375877102	-0.0473984663	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.0148587	0.00837943	0.00022078096569	7.02148471249e-05	-0.00564054	-0.03272464	0.0010709020631296	3.18156914916e-05	0.0387962	0.0075114	0.00150514513444	5.642112996000002e-05	0.00140328	-3.161000000000006e-05	1.9691947584000003e-06	9.991921000000035e-10	7.58549e-05	-0.0001267651	1.6069390578010004e-08	5.753965854010001e-09	-0.000588336	-0.0001444499999999	3.46139248896e-07	2.0865802499999988e-08
4716.209888274149	-1.3455606342095052	1.810533420334286	22242635.710254863	11351.806279926452	13.21855677995518	174.73024334489904	128863505.81697762	4861.434041703373	-0.4812547813889978	0.231606164609772	23633540.94183239	5165.892100044612	8756.642104502798	1.053304	34.653355	0.064310095	0.0365595	0.1452127189	-0.0026783285	0.0120811445	0.0243753355	-0.0813790046	-0.0642940565	-0.113925331	-0.0744310133	0.0341921811	-0.0370987945	0.1323828114	-0.0903585412	-0.0481787965	0.0457980921	0.1298386347	-0.0160961482	0.0247920257	0.1022252827	-0.0791341743	-0.1521288039	0.065809689	0.0178841287	-0.0558003588	0.0278854298	0.1366448186	-0.1401380911	0.0461067935	-0.0244079594	-0.0228934877	-0.1261448021	-0.118374051	0.0415635976	0.1713890137	-0.0656244099	0.0598562603	0.1462866929	0.0466264429	-0.0529628229	-0.1126691417	0.2469688301	-0.047212025	0.1309024744	0.0225290963	-0.0330964307	0.2640697531	0.0336010773	0.1741174046	-0.1722631807	0.127995808	-0.0047272292	0.0787570638	0.0740710564	-0.0662790438	-0.0954446037	-0.0390364738	0.013359485	0.0747278509	-0.003700349	-0.050554882	-0.0274736022	-0.0823744583	0.0276009905	-0.2526845837	-1.52489e-05	-0.027596822	-0.1270520959	-0.0957949722	-0.0233695245	-0.0764255938	-0.1311860395	-0.0213081156	-0.1664948102	0.3473739145	0.0483853156	-0.0274932657	-0.0782536296	-0.1799558002	-0.0421272071	0.0933209832	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.0202807	0.0054219999999999	0.0004113067924899	2.9398083999999975e-05	0.0286763	0.03431684	0.0011776455075856	0.0008223301816899	0.0358318	-0.0029644	0.0012839178912399	8.787667360000035e-06	0.00118036	-0.0002229199999999	1.3932497296000002e-06	4.969332639999997e-08	0.000140622	6.476709999999999e-05	4.194777242409999e-09	1.9774546884e-08	-0.000443886	0.0001444499999999	1.97034780996e-07	2.0865802499999988e-08
4701.881068959784	-14.32881931436532	205.3150629437286	22107685.5866424	11314.971520227018	-36.83475969943356	1356.799522115015	128028580.50354852	4846.247530581572	-15.186511121800322	230.63012005256488	23486115.12766799	5147.584353872882	8678.077948307144	0.9315810000000002	30.648712	0.1085577	0.0763519	0.1049437564	-0.0114716261	0.0049285264	0.0649901033	-0.0165444687	-0.0718523691	-0.0328947248	-0.0456665751	0.0164898844	-0.0658426012	0.2193316262	-0.0059897086	-0.0358438483	-0.0302503604	-0.1104721055	-0.0299142964	-0.1145214353	0.1710831002	0.0259904938	0.0213727484	-0.1114190964	0.0796339499	-0.2674027378	0.2287208544	-0.0203937532	-0.139738559	0.0904524129	0.011107321	-0.2593669118	0.0313244568	-0.0190205915	-0.1008759261	-0.0194905157	0.0977423247	0.0834099338	-0.0086297859	0.0938268558	0.0822279025	0.0136026797	0.024678027	-0.1125309644	0.0355208839	0.0158915771	0.0134100241	-0.0828389546	0.0133942939	0.1589834272	-0.0619275711	0.0099488842	-0.1592671308	0.0508579819	-0.0354781994	0.1120501964	-0.1344696991	0.2346347881	-0.0975484905	0.0470568965	0.239648976	-0.085473499	0.0016376763	-0.0752488878	-0.0198108733	0.0367678648	-0.2677213008	0.0681702536	-0.0875222281	0.0035211369	-0.006414726	-0.1126767739	0.0042716341	-0.0994549929	-0.0318941589	0.0667998745	0.1632953593	0.0314646576	-0.0688983886	-0.0617507246	0.0489126376	0.0091534273	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.018187	-0.0020937	0.0003307669689999	4.383579690000002e-06	-0.0454537	-0.07413	0.0054952569	0.00206603884369	0.0216057	-0.0142260999999999	0.0004668062724899	0.0002023819212099	0.00128758	0.0001072199999999	1.6578622564e-06	1.1496128399999976e-08	0.00039556	0.000254938	6.4993383844e-08	1.5646771359999998e-07	-0.000443886	0.0	1.97034780996e-07	0.0
4696.316801804253	-5.564267155530615	30.961068978116764	22055391.50290893	11299.877567567391	-15.093952659626666	227.8274068910509	127687233.04201277	4847.153548756645	0.9060181750728588	0.8208689335623536	23494897.525224134	5148.738071792305	8627.517830004588	0.978775	32.201397	0.03207425	0.0167102	0.1307932019	0.1150314066	0.093699588	0.1948359603	-0.0549556579	-0.0901529962	-0.0278760106	0.0450335011	-0.0931622046	0.0745769642	0.2465578297	-0.0474143685	-0.0053676462	0.0442439085	-0.1953123688	-0.0421096975	-0.1647873511	0.2560253732	0.0651994217	-0.0015759299	-0.0202887343	-0.1108065835	0.1816149806	0.0113230269	0.0113237719	-0.0773703925	-0.0452170144	-0.1540879268	-0.0282107894	-0.0330210453	0.0197711757	0.1394359263	-0.0517357837	0.0367064251	0.0795363819	-0.0438606251	-0.0599790023	-0.1855469373	-0.0985046463	-0.040216673	-0.1653438786	0.0199841434	-0.1005440335	-0.0454491223	0.0436155855	-0.1359816252	-0.0235962476	-0.0739209578	0.0457320649	-0.2814486089	-0.1204326458	-9.22147e-05	0.1920948909	0.0661477101	0.0347471205	-0.0627874316	0.1403797851	-0.0270928831	0.1115126288	-0.0509644011	-0.1792856072	-0.1350288819	-0.1147089071	0.0647006672	0.0113942044	0.032346855	0.1387328074	0.0168506202	-0.0382909662	0.1215845642	0.0279018111	-0.1632571248	-0.0288115099	-0.0118281387	0.0963329343	-0.0892049593	-0.0329677408	-0.0571579533	0.0081418651	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.0192705	0.0010835	0.00037135217025	1.1739722500000024e-06	-0.0309912	0.0144625	0.00020916390625	0.00096045447744	0.0224671	0.0008614	0.00050477058241	7.42009960000003e-07	0.00113818	-0.0001494	1.2954537123999998e-06	2.2320360000000016e-08	0.000292155	-0.0001034049999999	1.0692594025e-08	8.5354544025e-08	-0.000504418	-6.053199999999997e-05	2.54437518724e-07	3.664123023999996e-09
4707.422788527323	11.105986723069693	123.34294109300023	22159829.30994636	11264.32443180033	-35.55313576706067	1264.0254628710484	126885004.90485384	4848.775907642881	1.6223588862358156	2.632048355748316	23510627.802538045	5141.905106823425	8618.069580041361	1.253285	41.232674	0.0894004099999999	0.0394338	-0.0883061506	-0.0763726261	-0.0331492484	0.1621797832	0.0436609971	0.1126835641	0.1959390272	0.0580037494	-0.0120305497	-0.1128658708	0.1843358745	-0.0295919142	-0.0272108141	0.0385158235	-0.0756662073	-0.0748445239	-0.0028604787	0.0889258683	0.0703372327	0.0270908889	0.0199630943	-0.1613192712	0.0498014574	0.100708542	0.0626253011	-0.1030843123	-0.0062449307	-0.0031572518	-0.0482976661	0.0943180001	0.0447780682	-0.1705607697	-0.1948754389	0.0224669247	-0.0557860021	-0.1109280235	-0.0863053744	0.0227514113	0.0361731502	0.1003535486	-0.0735417452	-0.0177133535	0.0797587775	-0.0593131266	0.0319861195	-0.0541431102	-0.0579424766	0.0173055849	-0.0204461571	-0.0302177585	-0.0276987656	0.0825595637	0.0763869532	0.1142096241	0.0029948369	-0.1706700238	0.1341359326	0.0563959321	-0.0259800677	-0.0761944537	-0.1276934259	-0.0540977915	0.0944200246	-0.1278122237	0.0342609147	0.1048149833	-0.0163089825	-0.1241581745	-0.0207927559	0.1241009233	0.0816105458	0.0882961219	0.0012960347	-0.0003976148	0.0194677659	-0.0474919385	0.0996710608	0.0271633554	0.0884926396	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.0320636	0.0127930999999999	0.0010280744449599	0.0001636634076099	-0.0245935	0.0063976999999999	4.093056528999999e-05	0.00060484024225	0.00870365	-0.01376345	7.57535233225e-05	0.0001894325559025	0.0007553609999999	-0.000382819	5.705702403208489e-07	1.465503867610765e-07	2.74354e-05	-0.0002647196	7.007646662416e-08	7.527011731600001e-10	-2.30334e-05	0.0004813845999999	5.305375155599998e-10	2.3173113311716e-07
4713.416509996011	5.993721468687909	35.92469704421034	22216295.196702976	11336.492247880624	72.16781608029305	5208.193677799004	128516056.48625748	4850.001878747837	1.2259711049555335	1.503005150185892	23522518.223857544	5141.603137059686	8732.195550920022	1.122229	36.920956	0.0888819899999999	0.0530477	0.1127638768	-0.0175508032	0.0361909097	-0.0033262853	0.1423649332	0.0509375589	0.1826210836	-0.1781600337	-0.0747674884	0.0908544376	0.1830776951	-0.1124821271	0.0615674261	0.1367065804	-0.0611991033	-0.0971319312	-0.0809685728	-0.0352484565	-0.1991888961	-0.1390522665	-0.0255676179	-0.2135736168	-0.2253386692	-0.0728810655	0.014075799	0.1989700946	0.0544506431	-0.082507331	-0.0875378978	-0.0273558519	0.0363974177	-0.1094718287	0.004751629	-0.0676366602	-0.0215125106	0.1323012321	-0.0156989919	-0.0762530563	0.0011300785	-0.176040312	-0.1134567866	-0.0291982006	-0.1429838568	0.1387523829	-0.0076782839	0.0380320682	0.0493858427	0.0630957333	0.0082135679	-0.0969016661	0.3294507445	-0.0099678634	0.0842785433	0.098016039	0.0572555717	-0.0977331803	-0.1460856507	-0.0533914591	-0.0083118462	0.2696259374	0.0034965008	-0.1392946949	-0.0293176334	-0.0229774557	-0.0918730945	0.0724121559	-0.1401503962	0.0317721129	0.0644955667	0.0171951261	0.1060542489	-0.0720387438	-0.1213296923	0.007630516	0.1595551007	-0.0715349907	-0.1217873079	-0.0578269227	-0.0530579129	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.0261298	-0.0059337999999999	0.00068276644804	3.520998243999995e-05	-0.0387973	-0.0142037999999999	0.0002017479344399	0.00150523048729	-0.0403583	-0.04906195	0.0016287923788899	0.0024070749378025	0.0010362	0.000280839	1.0737104399999995e-06	7.887054392105612e-08	-1.37792e-05	-4.12146e-05	1.6986432531600002e-09	1.8986635264e-10	-9.46286e-05	-7.159520000000001e-05	8.95457193796e-09	5.125872663040001e-09
4711.601524002519	-1.8149859934919728	3.294174156572045	22199188.92098286	11287.012952625591	-49.47929525503241	2448.200658934673	127396661.39273788	4850.878962032873	0.8770832850359511	0.7692750888894555	23531026.70429312	5139.3677181714975	8614.505602824354	1.214598	39.959869	0.13992032	0.081981	-0.0965577309	0.1040179818	0.0327805114	0.1108251197	-0.036714739	0.0966545493	0.1049346713	0.115541989	0.0181350767	0.0155950599	0.0078839437	0.1200777921	0.1963637351	0.1315752903	-0.0155350016	0.0383763909	0.2691078097	0.0121424898	0.1904601934	0.1826246551	-0.0681381011	-0.0321199075	-0.0155070658	0.1721656031	-0.0019769358	0.0576630346	-0.2005422373	-0.0746023268	0.0740920768	-0.0372528788	0.0382613547	0.0770977309	-0.0769129429	-0.0724152709	0.1721530879	0.2254160853	0.058218205	-0.0775166521	0.0044065809	-0.0080716428	0.0707811268	-0.0656031721	-0.0710419607	-0.0102380935	0.0521644727	0.1713623441	-0.0711778036	0.1328670958	-0.1288548011	0.1730877704	-0.1264487859	0.1724490836	0.0249813217	-0.011513475	0.0849291354	-0.1169848037	0.0396579893	0.0951288759	-0.1058443265	0.0321340985	0.0030777472	-0.1913375433	0.036444938	0.2118931469	0.0767287247	0.138414783	0.1212997686	0.0734045895	-0.0616556688	-0.1125753734	-0.0343490021	-0.0101220433	0.09434638	-0.1103666958	-0.0934815718	-0.0172104326	-0.0926276614	0.0224093023	-0.1661323754	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	0.025265	-0.0008648	0.0006383202249999	7.478790400000041e-07	0.00799273	0.0467900299999999	0.0021893069074008	6.38837328529e-05	0.0235849	0.0639432	0.0005562475080099	0.00408873282624	0.00104304	6.8400000000001446e-06	1.0879324416e-06	4.678560000000198e-11	0.000199656	0.0002134351999999	4.555458459903999e-08	3.9862518335999993e-08	0.000251542	0.0003461706	6.327337776399999e-08	1.1983408430436e-07
