global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
5481.9232232988	6.4714128851546775	41.87918473014599	30051482.2261427	11301.063954533249	-19.057901068759747	363.2035931466339	127714046.50445066	5272.232033092639	7.475418946188256	55.88188842103034	27796430.61076814	5463.061512127615	8280.678580228285	0.930897	36.22628	0.0484812	0.0234558	-0.0536604147	0.0456852336	-0.0415564239	0.0251737229	0.0457242427	-0.0415218704	-0.0976364524	0.0225576657	0.0647512454	0.0103179773	0.0216155438	0.0807629647	-0.0150821503	-0.0091036306	-0.1009351352	-0.0009870662	-0.0054971169	-0.1014691312	0.0671045971	0.1556744228	-0.068097477	0.1465058912	0.0434701119	0.0183893031	0.0378375471	0.0711404582	-0.0115779811	-0.004117434	-0.0848208381	-0.0829698453	-0.1158385417	-0.0236151079	0.1080173919	0.0224305545	0.0091177717	0.1196758798	-0.0361277562	-0.0216754489	-0.1011189597	-0.0783322083	0.0177064029	0.050616558	0.1119312777	-0.0645248032	-0.1041825558	-0.0275856522	0.0617222737	-0.091535126	0.2450653257	-0.0799494731	-0.1540409964	0.0583192327	0.0567567771	0.0389065969	-0.0303536206	0.1938920237	-0.0585916549	-0.0437552603	0.1129963968	0.0673975208	0.009063372	0.1038418627	-0.0404587211	-0.1130695262	0.0591409422	-0.1349000466	0.1181110013	-0.0244732646	-0.0961358239	-0.0183049026	0.0578186905	0.0247531148	0.0030125115	0.1002534643	0.0536393816	-0.1116823191	0.0242624786	-0.0575850071	0.0854480482	0.0401436082	0.0526563355	-0.1674097501	0.0553622323	-0.0462379545	0.0221802662	-0.0285879985	-0.0113637121	-0.1529174602	0.0068073694	0.1059908587	0.1216455854	0.0970076762	-0.2003799336	0.0285378795	0.1323402005	0.1138697313	0.0878719294	-0.0885479511	-0.0025833709	0.1725266843	-0.0987970799	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	0.0493677	-0.0134456	0.00243716980329	0.00018078415936	-0.227098	0.016295	0.000265527025	0.051573501604	-0.0779851	-0.0063146	0.00608167582201	3.987417316000004e-05	0.00259345	1.25100000000003e-05	6.725982902500001e-06	1.5650010000000748e-10	-0.00144832	-0.0001671099999999	2.7925752099999944e-08	2.0976308224e-06	0.00209954	6.890000000000021e-05	4.4080682116e-06	4.747210000000029e-09	0.0	0.0
5481.69848847388	-0.2247348249193237	0.050505741531519	30049018.318536825	11253.795871025375	-47.2680835078736	2234.271718507312	126647921.5067078	5268.778523195938	-3.45350989670078	11.926730606610231	27760027.126490768	5466.94630825558	8306.546725955175	0.928429	36.130215	0.1227419999999999	0.0589393	-0.025258143	0.0919942955	-0.0158678467	-0.010006812	0.1702216501	-0.0859967431	0.0254592029	0.147159197	0.1025308819	0.0928844864	0.0458291166	0.0072889228	0.072310499	-0.1234371962	-0.0712455366	-0.0061543165	0.0159389506	0.121577965	-0.0344322737	0.0929213497	0.0003619848	0.1267434417	-0.0614333285	-0.0206599548	-0.0344191431	-0.1004790686	0.0366858897	-0.0118785418	0.0845788623	-0.2535495005	-0.0523664203	0.088615605	-0.0244368946	-0.1325310356	-0.0285411034	-0.0793698033	-0.0338120693	0.177384044	0.0926250339	0.1583042528	0.1027672854	-0.0217207514	0.1181642634	-0.0426244761	-0.1369811507	0.0323291513	-0.0121148528	0.0800909313	-0.1710711434	-0.0530627845	-0.0600156083	0.0946379809	0.1355007264	0.0247333844	-0.0866680534	-0.0255857649	-0.1870570047	0.1377342164	-0.0097974485	0.0952210806	0.0563070847	-0.0757441027	0.0768849014	-0.100347645	0.0866574171	0.0382304255	0.1134525937	0.0100725371	0.0769213095	-0.0187162345	-0.0946879245	-0.0131967075	-0.106982479	0.2159397161	0.0863866844	0.0144809369	-0.1255275292	-0.074400488	0.0557821625	-0.0790858447	-0.1227571985	0.1376718931	0.0478473724	0.1897478508	0.001067702	-0.1266484752	0.0442134106	-0.0407800632	0.1865434349	-0.0922363641	0.0485164919	-0.0207986293	0.0743256214	-0.1594575294	-0.1255138558	0.0181383155	0.1000606343	0.0102463204	-0.0850339037	0.052187917	-0.1408343803	-0.0194033074	-0.1179640426	0.0563105911	0.1003462082	-0.0877058019	0.0	0.0719528	0.0225850999999999	0.0051772054278399	0.0005100867420099	-0.216116	0.0109819999999999	0.0001206043239999	0.046706125456	-0.117964	-0.0399789	0.013915505296	0.00159831244521	0.00314809	0.0005546399999999	9.9104706481e-06	3.076255295999999e-07	-0.00106608	0.0003822399999999	1.461074175999999e-07	1.1365265664e-06	0.0020525	-4.703999999999993e-05	4.21275625e-06	2.212761599999993e-09	0.0	0.0
5454.9805034638	-26.71798501008016	713.8507229988679	29756812.293170176	11245.606823627582	-8.18904739779282	67.06049728329735	126463672.83161923	5279.317620761473	10.539097565535483	111.072577495876	27871194.540882584	5476.449967786958	8197.933060764908	1.065974	41.482845	0.188383	0.0984316	0.0798344093	0.0885459419	-0.0816819176	0.0240298605	-0.0249150395	-0.0936520775	0.1189329268	0.0060944511	0.0182295463	-0.0803273575	0.0329758513	-0.0244232155	-0.0678973827	0.0009589619	-0.061510466	0.0065509073	-0.1442648757	-0.0319197447	-0.027869511	-0.0609903908	0.0369273556	0.0357663073	0.0433760047	0.0455743246	0.0410620946	-0.0274583902	0.0458434752	0.0440346105	0.2199119306	-0.0198122441	-0.0095723224	-0.0970109751	0.0393527737	-0.0428827182	-0.0496952805	0.0141580074	-0.040035825	0.0018045256	0.017822585	-0.0956012389	0.0266571531	0.0778213907	-0.0421266785	0.0563833812	0.0107671327	0.0404839962	-0.1524090384	-0.0437593885	0.0595805995	0.0764404099	0.0304915473	-0.1168305178	0.0600007284	-0.0524918962	-0.0452489089	-0.0530044283	0.0366983573	0.1463018404	-0.0746189354	0.1090881514	0.0329594396	0.0400404039	-0.03436326	0.1208575925	-0.0270111545	0.01392411	0.0585202641	-0.0220378857	0.0025762637	0.0466193582	-0.065994421	0.1273783106	-0.0179596589	-0.0161020595	0.0834929328	0.1255412929	-0.0347980401	-0.1076493474	0.006035222	-0.0191831632	0.027892521	-0.0092322498	-0.1084390382	0.0247950263	-0.0756543286	-0.0640250605	-0.0639076221	-0.0699747757	-0.0669976367	0.0486594487	-0.0720515701	-0.0142724426	0.0358722636	0.1369022979	-0.0285009239	-0.0275006193	-0.0260348352	-0.1343364904	-0.1219471385	-0.0360881669	-0.1317220778	-0.0223578858	-0.1159744915	0.0641678585	0.092841332	-0.0976380941	0.0	0.0685505	-0.0034022999999999	0.00469917105025	1.157564528999998e-05	-0.147821	0.068295	0.0046642070249999	0.021851048041	-0.0780096	0.0399544	0.00608549769216	0.00159635407936	0.00414037	0.00099228	1.71426637369e-05	9.846195984e-07	-0.0007632239999999	0.0003028560000001	9.172175673606061e-08	5.825108741758473e-07	0.00181301	-0.0002394899999999	3.2870052601000003e-06	5.7355460099999996e-08	0.0	0.0
5463.97719210385	8.996688640049797	80.94040648600107	29855046.755831078	11258.61204088818	13.00521726059742	169.13567599534105	126756345.0872323	5264.382950986591	-14.934669774882424	223.0443612847866	27713727.85463829	5461.06854833826	8162.550466121141	0.92584	36.029484	0.0816025	0.0375621	0.0758228408	0.1683722777	0.0091705908	-0.0115520307	-0.0348564845	-0.0180012338	0.1173453032	0.0700631601	0.0447322091	-0.072492563	0.015381312	-0.0727662901	0.0520123737	0.0929813087	-0.0001872201	-0.0671665271	-0.0087923323	-0.0397314143	0.027470743	0.0234178289	-0.1106569684	-0.0117576161	-0.047359343	-0.0613678567	-0.0371394887	-0.1146066007	-0.1546587688	0.1112156346	0.0738635134	0.0112611264	0.0584431581	-0.1055737992	0.048131304	0.107288634	-0.0837672044	0.2327876318	0.0881610328	0.0405508902	0.1009002146	0.1520362728	0.1359382541	0.0540021588	-0.0427658949	-0.1081135731	-0.1032072165	-0.0655800458	0.1028678739	-0.0745889363	-0.2042002051	0.0516236908	-0.0858080075	-0.1626799343	-0.1193755053	0.0216184848	0.1071508265	-0.0537081363	-0.0352200321	-0.0605080204	-0.0884089939	0.0305748312	-0.0585218139	0.0228344337	0.0092336267	-0.0675703074	0.0391895124	-0.0684869874	-0.1276997474	-0.0370981529	0.1045007937	0.0357411115	0.0635444536	0.1179733052	-0.1094451146	0.0077536249	0.0260893409	0.1246594727	-0.0798587478	-0.0138390443	0.0718767794	-0.0449364584	0.2274076756	0.041268615	0.1611584484	0.0308208962	0.1135285072	-0.1906055767	-0.0137575158	-0.0357739015	0.0223537668	-0.1094851434	0.0029756693	-0.0070181144	-0.0413982532	-0.143631543	0.1397800947	-0.2663577359	-0.1050393631	0.0618074328	-0.0222670513	-0.0202923367	0.0382590122	-0.0252994078	-0.1137140766	0.0716880071	0.0844696213	-0.106146603	0.0	0.061988	-0.0065624999999999	0.003842512144	4.306640624999999e-05	-0.167751	-0.01993	0.0003972049	0.028140398001	-0.0723788999999999	0.0056307	0.0052387051652099	3.170478249000112e-05	0.00380098	-0.00033939	1.44474489604e-05	1.1518557210000013e-07	-0.00115584	-0.0003926160000001	1.5414732345607853e-07	1.3359661056e-06	0.00155543	-0.00025758	2.4193624849e-06	6.634745640000005e-08	0.0	0.0
5484.8295295118805	20.852337408030508	434.8199753783485	30083354.96780552	11354.944789930416	96.33274904223616	9279.998538034455	128934771.18236788	5269.7813057720605	5.398354785469564	29.142234389802148	27770595.010664683	5459.027041452547	8290.785734584353	1.088259	42.350101	0.1778465	0.0910402	-0.0824178849	0.0245389413	0.0012526919	-0.0799195201	-0.1171695844	0.0916641712	-0.0444038542	0.0201439721	-0.0094433469	-0.1139930083	-0.0386902396	-0.0367069927	-0.0896878518	0.0195940635	0.0263278044	-0.0451329213	0.1213031376	0.0246665354	0.0697815083	0.0239217034	0.022829807	-0.0683837154	-0.0663327261	-0.1594451953	0.1080477572	0.0240137524	0.0134995329	0.0470212859	-0.0344710267	0.055705887	-0.0361341272	-0.063004582	-0.0941097902	-0.0530005891	-0.0816589998	0.0327450968	0.0275134975	0.078819129	-0.01837356	-0.061884932	0.1157496161	-0.042816618	0.0718095305	0.0345459235	0.0988434225	0.1005153854	-0.1915040482	-0.0612419561	-0.0873580278	-0.0681835868	-0.0349856957	0.0916172892	-0.2487157257	-0.0655697943	0.0141841761	0.0577253636	-0.1208459541	-0.0988165975	0.0499019385	-0.1034299816	-0.0600186229	-0.0573361362	-0.0035890232	-0.0181452449	0.0446927894	-0.0773130665	-0.1508887812	-0.094106849	-0.087346178	-0.0562107454	-0.0224037783	0.0068011306	0.0497757325	-0.0061333185	0.1108283863	0.0110861548	-0.0132381172	0.0243059879	0.0676909797	-0.0456469095	-0.0233103511	0.0060059161	0.1245263021	-0.0546742855	-0.1357558736	-0.0656107482	0.0460626127	0.0302364273	0.137981966	0.0614266354	-0.2579065836	0.0692950142	-0.0231908991	0.0451968072	-0.0122427798	0.0615427926	-0.2190569407	0.0390960186	0.1100771025	-0.0248487469	-0.0023407125	-0.0282261557	-0.1111880772	0.0788315284	0.0753092405	-0.1131072554	0.0	0.0401876	-0.0218004	0.0016150431937599	0.00047525744016	-0.0946892	0.0730618	0.00533802661924	0.00896604459664	-0.0416596	0.0307192999999999	0.0017355222721599	0.0009436753924899	0.0029016	-0.00089938	8.419282559999999e-06	8.088843844e-07	-0.00109266	6.317999999999992e-05	3.9917123999999905e-09	1.1939058756000002e-06	0.00147269	-8.273999999999998e-05	2.1688158361e-06	6.845907599999997e-09	0.0	0.0
5479.979412913324	-4.850116598556269	23.52363101959104	30030174.365953863	11301.987703186544	-52.95708674387242	2804.4530363980284	127734926.04297984	5273.448234819681	3.666929047620215	13.446368640280896	27809256.285322808	5470.087788220567	8250.851930198001	1.187239	46.201946	0.4463876	0.272657	0.0504122629	-0.0007599982	-0.1474955601	0.0195033566	0.0309279969	-0.1531869984	-0.0479949126	0.030080444	-0.0775849115	-0.0128025451	-0.0674687897	-0.0496093139	-0.0474713951	0.1203505639	-0.1540005673	-0.089786841	-0.0748740699	-0.0514846815	-0.0720134533	0.0293202097	0.1486789495	0.108620708	-0.0724125539	-0.0079193123	-0.0048106056	-0.0001189948	-0.0267742157	0.053739062	-0.0586487726	0.0120339082	0.0154123049	0.0341838763	0.0346553449	-0.2170234503	0.0093125045	-0.0701058592	-0.0956902662	-0.0062415306	0.1567353293	0.0334367442	-0.0457875718	-0.1460671843	-0.0941071152	0.0623249167	-0.1456424488	0.0251951276	-0.0213820033	-0.0186844618	-0.0565734636	0.1368406567	0.0223293104	0.0664773726	0.1251364686	-0.0001714741	-0.129933351	0.0016879218	0.0894573219	0.1329502947	0.044157744	0.1786631074	-0.0717256464	0.004763695	0.0607041342	0.1367387729	0.0744300888	-0.0211186527	0.0554340284	-0.0158868369	-0.0157720947	-0.0708321806	0.0839286838	-0.0766871754	0.0220502721	0.0470174567	-0.0041605093	-0.0339340073	-0.2037047898	-0.0947361924	-0.0384087403	-0.0495632941	-0.1063354657	0.0042969811	-0.093978628	0.111554206	0.0057869992	-0.03007371	-0.0648682546	-0.0048231231	-0.0564999274	-0.1969336751	-0.0697484862	-0.108484539	0.1260137414	-0.0481380286	0.0169492969	0.0902029404	0.0904595211	-0.0010525351	0.0635530037	0.0121739126	-0.0705027576	-0.0311364203	-0.108402393	0.0855608924	0.0654457176	-0.1184185493	0.0	0.0645328	0.0243452	0.00416448227584	0.00059268876304	-0.357032	-0.2623428	0.06882374471184	0.127471849024	-0.0876529	-0.0459933	0.00768303087841	0.00211538364489	0.0044388	0.0015371999999999	1.970294544e-05	2.3629838399999995e-06	-0.000684724	0.000407936	1.66411780096e-07	4.688469561760001e-07	0.00180168	0.0003289899999999	3.2460508224e-06	1.0823442009999997e-07	0.0	0.0
5490.565644776886	10.586231863561808	112.06830506909128	30146311.099604223	11332.28541210988	30.297708923337268	917.9511660032708	128420692.6615184	5278.780839260675	5.332604440994146	28.43667012411049	27865527.148945637	5469.784393868331	8178.483320035669	1.304365	50.759949	0.4803006	0.31788	0.0980508274	0.0314576054	0.2111572226	0.0187386708	-0.0962108858	0.1219521423	0.1218736518	-0.0670675997	-0.0194281999	0.0532014031	-0.0845389804	0.0171060342	0.1591358425	0.025568363	0.2490681107	0.0569347485	-0.0076140786	0.0515097249	-0.0807441726	-0.1912397414	-0.05326579	0.0004250391	-0.2375635772	0.1480472517	-0.0217996413	0.0742889811	0.1294660254	0.0701152988	-0.0197701758	-0.0269540121	0.0593597862	-0.0665166798	0.0812522071	-0.0374760408	0.1090581557	0.0250793359	-0.0667542609	0.0453348683	0.0494349052	-0.131978587	-0.1572586068	0.0323820433	-0.1212636154	0.1640717711	0.0079247992	-0.0685688586	-0.0380780993	0.0880127863	-0.0076773329	-0.0886078918	0.0251612062	-0.013030904	-0.0328833642	-0.1185939305	0.1069454785	0.0587429886	-0.1563162307	-0.0558288797	-0.0890876198	-0.2098164275	0.0075556533	-0.0546859206	0.0104140845	0.1309710954	-0.1760929577	0.0289764098	0.0646655112	-0.0972878569	0.1893316135	-0.0675288668	0.0968839509	-0.0683685155	0.15267015	0.0553645742	-0.0725432578	0.0329286513	0.0384564462	-0.1335687175	-0.1153691064	0.1142893355	0.0140044911	-0.1349584971	-0.1121021762	0.1240899941	-0.1687458712	0.1202318111	-0.1326620657	0.0168249728	0.0348466625	0.0504617802	0.0127371415	0.0719540487	0.0725961187	-0.0227733824	-0.0108591105	-0.0207370874	-0.1066095143	-0.1540995432	0.0169386824	0.0303386575	0.1004991096	-0.0340285022	-0.1053635299	0.0918407451	0.0549711457	-0.1220030341	0.0	0.0545281	-0.0100046999999999	0.00297331368961	0.0001000940220899	-0.049614	0.307418	0.094505826724	0.002461548996	-0.0161368	0.0715161	0.00026039631424	0.00511455255921	0.00363023	-0.0008085699999999	1.31785698529e-05	6.537854448999996e-07	-0.00127301	-0.0005882859999999	3.460804177959999e-07	1.6205544601e-06	0.00223206	0.00043038	4.9820918436e-06	1.8522694440000014e-07	0.0	0.0
5510.186832761789	19.62118798490337	384.99101793891646	30362158.9319414	11355.540186981416	23.25477487153512	540.7845543257812	128948292.93814991	5288.947351540851	10.166512280175994	103.35797194296929	27972964.08737098	5475.759577083203	8416.488706043685	1.370299	53.325809	0.2030399	0.111305	-0.1897413955	-0.0663236761	0.098006904	-0.1072735789	0.148763346	0.1054986624	-0.1261335637	0.1476318018	0.0391980279	0.1618919891	0.0500011353	-0.0604218001	-0.010868996	-0.1724633492	0.0381922958	0.1743213246	-0.0196362574	0.1940303701	-0.0459015166	-0.0390354011	0.0207695646	-0.0852874333	0.0229330767	-0.0222666158	0.0046146944	0.1110757562	-0.0396386897	-0.0526669324	-0.017252176	-0.0384048346	-0.0008705038	0.1606729533	-0.1250005665	0.124481912	0.0901298651	-0.0676968743	0.0250028455	-0.0912976077	0.0398890666	0.0072986839	-0.0263358588	-0.0385648365	0.0340044514	0.1689444146	0.0744258631	0.0778952907	0.1060357232	-0.0151839546	0.0432107449	0.0558167146	0.0515957557	-0.1974564511	0.0056573365	0.0424891233	-0.0735950969	0.0121082679	0.0550507866	-0.0086139243	0.0176971725	-0.0567153672	0.1996661452	-0.1476553251	0.0187739489	0.0133197964	-0.0831383548	0.0781221596	-0.0048839491	-0.0481439223	-0.0586056745	-0.0888982324	-0.0229503925	-0.0110358012	-0.090127621	0.0020423339	-0.1000121246	-0.0543856881	0.1003073498	0.2163886498	-0.0927810055	0.0251900752	-0.0818815969	-0.0271178225	-0.030777605	0.0063918272	0.0423600527	0.0877654057	0.0041935848	0.0786144251	0.0216602973	-0.0075958493	0.054368688	-0.2183316629	-0.0474378466	0.1051476654	-0.0191475473	-0.1268489129	0.045377069	0.0378702437	0.0428733524	0.0241535888	-0.1001826523	-0.0369007123	-0.1020785854	0.0976380941	0.043983323	-0.1238084399	0.0	0.0357728	-0.0187553	0.00127969321984	0.00035176127809	-0.136332	-0.086718	0.007520011524	0.018586414224	-0.0594504	-0.0433136	0.00353435006016	0.00187606794496	0.00275193	-0.0008782999999999	7.573118724900001e-06	7.714108899999997e-07	-0.00139925	-0.00012624	1.593653760000003e-08	1.9579005625e-06	0.00231258	8.051999999999972e-05	5.348026256399999e-06	6.4834703999999564e-09	0.0	0.0
5481.6493720293165	-28.537460732472937	814.3866650574348	30048479.8378694	11289.779465922662	-65.76072105875392	4324.472434167241	127459120.389169	5278.597600595744	-10.34975094510719	107.11734462574717	27863592.62901514	5473.65840264155	8319.043273295265	1.28331	49.94059	0.2348237	0.124761	-0.0027046879	0.0683690929	-0.1464665237	0.0256841146	0.0408399915	-0.0988856435	-0.0011380317	0.007706641	0.0419706482	-0.0603939328	-0.1309522551	0.0037059015	-0.1460257287	-0.0049635566	-0.0201269531	0.0674410465	-0.0565674074	-0.1180786056	0.0588073987	-0.0494117476	0.0652955832	-0.1000946142	0.1226946681	0.0873148282	0.0346948718	0.0107132629	0.0086326875	0.01576437	-0.0458557428	0.0043057226	-0.0918460508	0.1015479381	0.0804903281	-0.09746506	0.0501022875	-0.085019454	0.1031961193	-0.0714250516	-0.0398838609	-0.0282550752	0.1441023847	0.0282063612	-0.0612965726	0.0025214174	-0.0300729284	0.0678474944	0.0720271032	0.1583595824	-0.006878859	0.0941211738	-0.0274479879	-0.0595776511	0.012230567	0.1344013906	-0.1155645242	0.0407804799	0.0779357919	-0.0508584147	-0.0056651516	0.0538722881	0.0547384277	0.1306727023	-0.0758220664	0.0375794033	0.0150411311	0.1294555144	-0.0303779	0.0097324919	-0.10493547	0.1057488726	-0.0021230567	0.0562426621	0.0335766681	-0.0055549275	0.0519000405	-0.1744115995	-0.0148901129	-0.022783202	-0.0335568139	0.1215532647	-0.0247478361	0.0782684088	-0.0185941979	-0.0853950564	-0.0523938405	-0.0223863501	0.0079482074	0.0668013777	0.0496854569	-0.1683754373	0.1229578191	-0.0149663534	0.0971026295	0.1057461287	0.0183867082	-0.0050339896	0.0324368998	0.0641417607	0.0783128119	0.0938098744	-0.0810445427	-0.0397513735	-0.0985552316	0.1029224817	0.0325848399	-0.1238084399	0.0	0.060549	0.0247761999999999	0.003666181401	0.0006138600864399	-0.232354	-0.096022	0.0092202244839999	0.053988381316	-0.0649444	-0.0054939999999999	0.00421777509136	3.018403599999999e-05	0.00436799	0.00161606	1.9079336640100004e-05	2.611649923600001e-06	-0.00114333	0.00025592	6.54950464000001e-08	1.3072034888999995e-06	0.00201393	-0.0002986499999999	4.0559140449000006e-06	8.919182249999981e-08	0.0	0.0
5476.561970585619	-5.087401443697672	25.88165344933716	29992731.01766464	11312.910589399662	23.131123477000077	535.048873308224	127981946.003751	5263.226750940026	-15.370849655717391	236.2630191386675	27701555.831810705	5459.540452117497	8207.775811207583	1.024596	39.87262	0.1209870999999999	0.0699484	0.1494796128	0.0104393591	-0.0327621993	-0.0263968888	-0.0369373204	-0.0502932967	0.0742534352	0.0128714962	-0.1062092293	-0.044912914	-0.0389062047	-0.0297270856	0.036965724	0.1096196433	0.0189841335	-0.1191588198	-0.011957349	-0.1022892513	-0.0509553342	0.0150968876	-0.0472509973	-0.1990558046	0.0799765265	-0.0053174175	-0.095656793	-0.0426392479	-0.0392039407	0.0823562393	0.0237831319	-0.0557174913	-0.0654802769	-0.176571899	-0.0891559998	-0.0454551835	-0.0643513228	-0.1531102725	0.097072031	0.1042840848	-0.0112665345	-0.0456619071	-0.1458136051	0.1006315103	0.040606903	-0.0024420355	-0.0697804857	0.1022929051	0.061349969	0.0925641932	-0.0925349166	0.0633503433	-0.0055701378	-0.0013852619	-0.1310926516	-0.041716408	0.0102016928	0.0608223225	0.078921496	0.0200770842	-0.0818048127	0.0570184835	-0.1338084683	0.0736904731	0.074312661	-0.0262260232	0.0184893023	0.0494080716	-0.1550242232	0.0453487168	0.0434968027	0.0437560657	0.0816491317	0.1009461472	0.0503511425	-0.0694930743	0.0421626432	0.0619662008	0.0933786792	-0.0497904754	0.144170045	-0.0148606811	-0.1569756229	0.1094825262	-0.025366202	0.0831718605	-0.1373789071	0.1727170278	0.0981338592	-0.0454916554	0.0404385707	-0.043200369	0.0442104387	-0.0458028436	0.048075933	0.0571349814	0.0485714721	-0.0602110861	-0.0883223959	0.0092811818	0.0631297376	0.006758899	0.168115695	-0.042578821	-0.0948016975	0.1076661454	0.0208821209	-0.1220030341	0.0	0.0581436	-0.0024054	0.0033806782209599	5.78594916000001e-06	-0.173243	0.059111	0.0034941103209999	0.030013137049	-0.0341132	0.0308311999999999	0.00116371041424	0.0009505628934399	0.00447322	0.0001052299999999	2.00096971684e-05	1.1073352899999908e-08	-0.00108954	5.378999999999996e-05	2.8933640999999955e-09	1.1870974116e-06	0.00160016	-0.00041377	2.5605120256e-06	1.7120561290000014e-07	0.0	0.0
5499.493736720115	22.93176613449577	525.8658980472072	30244431.36022377	11340.982573221352	28.071983821690083	788.0362756852297	128617885.7261104	5277.964528972982	14.737778032956156	217.20210134868503	27856909.569097	5466.329743510869	8331.31255917646	1.055485	41.074688	0.1604300999999999	0.0808935999999999	-0.0231571589	0.0130911215	-0.0766564448	-0.1402922614	-0.127939478	0.0819314156	-0.094493115	0.042747232	-0.0613713737	-0.0964316423	-0.0339719461	-0.0228725979	0.0746075448	-0.0950479168	0.0498420794	-0.0119197563	-0.0933047241	0.0330518765	0.044986062	0.0475433684	0.1494610473	0.0792701247	0.0110281614	0.0612201864	0.0879890207	-0.0681174484	0.0099099281	-0.0749662957	0.0513977282	-0.0076589645	0.1012644914	-0.0056432739	-0.1137734657	0.0263505174	-0.179191819	-0.0255572303	0.1811467748	-0.1161186239	-7.62009e-05	0.0367511879	-0.0322301038	0.0082523553	-0.013398003	0.1419464145	0.0154281471	-0.0806904491	0.1229650469	-0.1261277957	0.1680200462	0.0037625753	0.1727338234	-0.0639493096	-0.0074883921	-0.0409928028	0.1037192421	0.1087153613	-0.1669977291	-0.0660953524	-0.015053946	-0.03017916	-0.0187869235	-0.0542537041	-0.0693553642	0.1246462797	0.0980034457	0.0310475722	0.0896698732	-0.0713665259	-0.0616983875	0.0463404365	-0.0853075564	-0.055164796	-0.0726232238	-0.0502471026	-0.0534555296	0.1251136528	-0.0201335471	0.1299098963	0.1867141152	0.0590290636	0.003438607	0.0762882973	-0.1176515304	-0.0749683522	0.1017067602	0.0425176782	-0.1330638878	0.0588489436	-0.0623523295	0.1113140744	0.0934093325	-0.1903008401	-0.0571719304	0.0305183134	0.0590870458	0.0759266502	-0.0831823983	-0.0924541354	0.0116737961	0.074629221	0.0054749372	-0.0453814036	-0.0908267497	0.1118441635	0.0089844312	-0.1184185493	0.0	0.0501761	-0.0079674999999999	0.00251764101121	6.348105624999992e-05	-0.110646	0.062597	0.003918384409	0.0122425373159999	-0.0568198	-0.0227065999999999	0.00322848967204	0.0005155896835599	0.00348092	-0.0009922999999999	1.21168040464e-05	9.846592899999996e-07	-0.00118347	-9.39300000000001e-05	8.822844900000019e-09	1.4006012409e-06	0.00134321	-0.0002569499999999	1.8042131041e-06	6.602330249999998e-08	0.0	0.0
