global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
5331.329804799278	5.469353788731496	28423077.487541106	29.91383086631157	13508.07806753146	21.34786800344955	182468173.07852447	455.731468292705	4552.473233845853	2.121178219707872	4.499397039763057	20725012.544882923	5728.848848616916	9093.513367308631	1.087495	41.200459	0.0655847699999999	0.0436631	-0.0098235428	0.0108497787	0.0732011414	-0.0086253728	0.0063994345	0.0223951887	0.007366146	-0.032625795	0.0628413178	0.03679406	0.0543032404	0.1253212245	-0.0028586334	0.0211848185	0.1138090196	0.0201813383	-0.0925581829	0.0113469481	0.1638731523	-0.0497547292	0.1011693945	0.0860191882	-0.0475172977	0.1794066436	-0.1058065671	-0.0848037138	0.0109993346	0.0753861459	0.1028591302	0.0113258016	0.1953564343	-0.1115155125	0.1808260928	-0.0622325699	0.0014699297	-0.0228289372	0.0022514585	-0.2811929127	0.0851496395	-0.0375791847	-0.1091661396	-0.0620004558	-0.004563604	0.0637512174	0.0148899925	0.060115804	-0.0580463122	-0.0058207942	0.0925094696	-0.0238638218	0.1050524117	-0.1413766178	-0.0443866393	0.1337669689	0.0934071282	-0.1360654183	0.0072494408	0.1356206023	-0.0119980232	-0.0054093303	-0.004025441	-0.1232575497	-0.037819502	0.0501115257	0.0078460627	0.0755015461	0.1545091777	-0.166161479	-0.1061982903	-0.290202183	0.0421551781	-0.0040357347	0.0997911852	0.0532466671	-0.1079800393	-0.1316604456	0.0123698405	0.1406432718	0.0	0.0265655	0.0071941999999999	5.175651363999997e-05	0.0007057257902499	0.0586579	0.0022118999999999	4.892501609999981e-06	0.00344074923241	0.0078905999999999	-1.007000000009979e-05	1.0140490000200977e-10	6.226156835999843e-05	-0.00240518	-0.0007978399999999	5.7848908324e-06	6.365486655999996e-07	0.00040406	-0.000185941	3.4574055481000024e-08	1.6326448359999997e-07	0.000350139	-0.0001395909999999	1.22597319321e-07	1.9485647280999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5333.626537544155	2.2967327448777723	28447572.041995253	5.274981301393787	13505.63864846189	-2.43941906956934	182402275.30282757	5.950765396978543	4550.227548120349	-2.2456857255047	5.0431043777355695	20704570.73967332	5737.918239671798	9043.983727192915	0.944834	35.795643	0.06113117	0.0375697	0.012879451	-0.0367977735	-0.0572146965	-0.1090837491	-0.0051374289	0.0235161333	-0.0372205133	0.0062560163	-0.0613636963	0.0775588748	-0.0675563736	0.0300912466	0.0245198681	-0.0699797914	0.0048030474	0.1095287502	-0.1387908827	-0.0393472157	-0.0769229657	-0.0479414823	0.1476868139	0.0508650707	-0.1270510328	-0.0907021491	0.1256223511	-0.0444534601	-0.0308182282	-0.0268598252	0.0286191057	0.052165682	-0.0015726123	0.0099561771	0.0765747892	0.1821515675	0.0256828117	0.0832330107	0.0801230268	0.1082594049	-0.1259895423	-0.0076784261	0.0387176495	-0.0088240028	-0.0596801796	0.1043967282	-0.0182678732	0.0239645415	0.0477871268	0.0344641735	-0.0125306636	0.0429890242	0.0739749662	0.1096248318	-0.1006905735	0.034908226	0.0974264916	0.016973764	0.1480621038	-0.0915425426	0.1156627576	0.0399605482	-0.127523744	-0.0923360431	0.0268464997	0.0041963796	-0.1550690787	0.0595157533	0.0203650973	0.0486581987	0.0794310611	0.0748098249	0.081830436	0.1165755606	-0.0199557963	0.0486014302	-0.1144323794	-0.124451232	0.03194173	0.145623333	0.0	0.0142977	-0.0122677999999999	0.0001504989168399	0.00020442422529	0.0560638	-0.0025941	6.72935481000001e-06	0.0031431496704399	0.00790522	1.462000000009879e-05	2.1374440000288863e-10	6.24925032484e-05	-0.00306536	-0.00066018	9.3964319296e-06	4.358376324000003e-07	0.000243034	-0.0001610259999999	2.5929372675999998e-08	5.9065525156e-08	0.000454026	0.0001038869999999	2.06139608676e-07	1.0792508768999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5341.602679578954	7.976142034798613	28532719.18648506	63.61884175928136	13502.690376360835	-2.9482721010554087	182322647.3998675	8.692308381861674	4558.554210383076	8.32666226272704	69.3333044375226	20780416.489001267	5732.307496413051	9064.448171507196	0.8737819999999998	33.103779	0.0317629797	0.0141226	0.0019094967	-0.0311719706	-0.1227352078	-0.1296172216	0.0066084754	-0.0034042487	0.0157123624	0.0756766936	0.0092089483	0.1502793118	-0.0681130746	-0.0478141327	0.01709445	0.0448157648	0.0376530584	-0.0293416319	0.0471828198	-0.185056949	-0.0666559194	0.3298490704	-0.1191104106	0.0659464518	-0.0758908627	-0.1266579246	-0.0094293068	0.2905548806	-0.0599206419	0.0779460235	-0.1225686363	0.095011793	-0.0483234049	-0.1298237153	0.035213941	0.0157083666	-0.0060792257	-0.053685977	0.0418419225	-0.2190180655	-0.0652249777	-0.121629986	0.0742029657	-0.085501551	-0.1908565866	0.0941103498	0.011041274	-0.0888024702	-0.0132065858	-0.1618455613	-0.0087567132	0.148871783	0.1034246657	0.0128384348	-0.0854460358	-0.0663941389	-0.2885857311	0.1031880044	-0.149820176	-0.1033220821	0.1315446852	0.1400667287	0.1899755859	-0.0578358612	-0.01844441	-0.0916643879	-0.1056169447	0.0380767844	0.0222740758	-0.0680330974	0.1821781726	0.0066733706	-0.0362765397	-0.1693251553	0.0896711934	0.0439007383	-0.1203625908	-0.1159649805	0.0509313134	0.1464588945	0.0	0.0134959	-0.0008018	6.428832400000001e-07	0.00018213931681	0.0628655	0.0068017	4.62631228900001e-05	0.00395207109025	-6.71947e-05	-0.0079724147	6.355939614877609e-05	4.5151277080900005e-09	-0.00312134	-5.597999999999975e-05	9.7427633956e-06	3.1337603999999713e-09	9.99117e-05	-0.0001431223	2.048399275729e-08	9.98234779689e-09	0.000329387	-0.000124639	1.08495795769e-07	1.5534880321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5348.717879583531	7.115200004576764	28608782.95537654	50.62607110512918	13541.69924872108	39.00887236024391	183377618.54281303	1521.6921228178014	4555.723289456832	-2.83092092624338	8.014113290642674	20754614.69009938	5726.667481332659	9113.629554842291	0.944232	35.772831	0.1019271047	0.0807306	0.0246077264	-0.0551605374	0.0066045544	-0.0639666272	0.0052902801	-0.0012891487	-0.0895032675	-0.0093891693	-0.0592938569	0.1295775441	0.1508711588	-0.0168587349	0.0324781986	0.0430593075	-0.0587578527	-0.0462985257	0.0037607522	-0.207637143	-0.0163063667	-0.1881639343	-0.1057296992	-0.0134879997	-0.1195419317	0.0836263563	-0.1450544617	0.0239202438	-0.0862161704	0.0213721223	0.0654653578	-0.0587555608	0.0675908686	-0.008411217	-0.0279134978	0.031226024	0.0579708478	-0.0250217673	-0.2293898932	0.0593208584	-0.2079682203	-0.0574713392	-0.1307226839	-0.1442482383	0.0531889682	0.0286324421	0.0308669254	0.0411888788	-0.1125356335	0.0617198788	0.0415841332	0.1395004304	0.016447074	0.0122249638	-0.0594970962	-0.0637207606	0.0994422835	0.1022813963	-0.1198983908	0.1768909105	-0.0121282915	-0.0235453231	0.0841327117	-0.0705631353	0.0666942392	0.0896061591	-0.0317364907	0.0714162935	-0.0417428541	0.0197780973	-0.033606569	-0.0308862672	-0.2066757734	-0.170542472	-0.0306607268	0.0391499549	-0.1257436153	-0.1062887712	0.0689924054	0.1431261759	0.0	0.0129788	-0.0005170999999999	2.673924099999995e-07	0.00016844924944	0.0756007999999999	0.0127352999999998	0.0001621878660899	0.0057154809606399	0.00031272	0.0003799147	1.4433517927608998e-07	9.77937984e-08	-0.00464642	-0.00152508	2.15892188164e-05	2.3258690064000008e-06	6.33879e-05	-3.652379999999999e-05	1.333987966439999e-09	4.01802586641e-09	0.000125095	-0.000204292	1.5648759025e-08	4.1735221264e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5347.129272834235	-1.58860674929565	28591791.46040077	2.523671403907692	13535.046058014808	-6.653190706270834	183197471.7925822	44.26494657400861	4563.802546687945	8.079257231112933	65.27439740649062	20828293.685155377	5766.161200024604	9130.688164577688	0.858871	32.538887	0.05318758	0.0270697	0.0346446152	-0.0278985142	-0.0153915886	-0.0997286781	-0.0071841931	-0.030541785	-0.08380738	0.0999931094	-0.1218201664	0.0695289613	-0.0743719706	-0.0784580416	0.0660247683	0.08094891	0.0472747561	-0.1570250188	-0.2326914824	-0.0159010363	0.0012124106	-0.1863805118	0.1105027416	0.0104112819	-0.0489374883	-0.0564087493	0.1390610798	0.0609560707	0.1463067714	-0.1255508772	0.0572043475	-0.2299074208	0.1555377061	0.0712671064	-0.0286879417	-0.0363586403	-0.0982577417	0.1251706553	0.1378693204	-0.1180746059	-0.0351821743	0.0204935413	0.0444804022	0.026769402	-0.0164149842	-0.0673079008	0.0027606407	-0.1105961049	0.1838422775	0.1335487345	-0.0434470677	0.0965981548	-0.0168201422	-0.0953311105	-0.1836177469	0.0903197106	0.1683790552	0.0944723736	0.1302472273	0.0385627352	0.1162580792	-0.2209069423	0.029810265	0.0741845315	0.0184760849	-0.081744246	-0.0011934116	0.1872363631	-0.0234245003	0.0445646055	-0.0766515424	-0.1054348059	0.1878463823	0.0021404022	-0.0757053829	0.0343545006	-0.1305509005	-0.0955218954	0.0857957478	0.1357200277	0.0	0.00967569	-0.0033031099999999	1.09105356721e-05	9.361897697610002e-05	0.0741644999999999	-0.0014363	2.0629576900000043e-06	0.0055003730602499	0.0080201	0.00770738	5.940370646440001e-05	6.432200401000001e-05	-0.00423339	0.00041303	1.79215908921e-05	1.705937809e-07	0.000366042	0.0003026541	9.159950424681e-08	1.3398674576400002e-07	2.59633e-05	-9.91317e-05	6.740929468899998e-10	9.82709394489e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5317.17499314201	-29.9542796922251	28272349.90769473	897.258871880049	13477.217285271305	-57.82877274350358	181635385.75441563	3344.1669570197823	4543.227498828799	-20.57504785914625	423.3325944061588	20640916.106114183	5717.550243207604	9006.000933786325	0.981625	37.189476	0.1605395549999999	0.090202	0.0541883845	-0.1183607368	0.0961851818	-0.0467952481	-0.017203859	-0.0963037124	-0.0207900362	-0.0683845375	-0.030486333	0.0371052261	0.0879004545	-0.0109828819	-0.0315018245	0.0870154244	0.0302578345	0.0696642873	0.1134377756	-0.0102134968	0.0211503548	-0.001224373	0.0792326119	-0.0618838519	0.1225856645	0.1626669459	-0.1656586082	-0.0070165343	-0.1583769915	-0.0817299135	-0.0048443821	-0.2035063572	-0.0784956074	0.0511204141	-0.2336924114	0.0682881683	-0.0193228695	-0.2104598337	0.184720993	0.0306937238	-0.098640485	0.0304237607	-0.1495063964	-0.0868296681	0.0851295327	-0.0730137815	0.0098488831	-0.0238899945	-0.0957273577	0.0392650434	0.0966037087	-0.0197528389	0.0916569953	-0.0255616758	0.0770823571	-0.02686739	0.0100620291	-0.0703307864	0.0599548844	0.0891288755	-0.107783514	0.0328817162	0.2314972559	0.13520952	0.0706940722	0.1481802164	0.2397785474	0.148875511	-0.1231905616	0.1280621872	0.0909443862	0.0235999881	0.07534729	0.0567306208	-0.0359151973	0.0295198472	-0.1347625119	-0.0837748356	0.101035011	0.124451232	0.0	0.00969983	2.4139999999998885e-05	5.82739599999946e-10	9.40867020289e-05	0.0419412	-0.0322232999999999	0.0010383410628899	0.0017590642574399	-0.0072858	-0.0153059	0.00023427057481	5.308288164e-05	-0.00574403	-0.0015106399999999	3.29938806409e-05	2.282033209599999e-06	-0.000194265	-0.000560307	3.13943934249e-07	3.7738890225e-08	-0.000162814	-0.0001887773	2.6508398596e-08	3.563686899529e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5322.350578074525	5.175584932515449	28327415.67593024	26.78667939368094	13469.726275387404	-7.491009883900915	181433525.93386185	56.115229080701205	4552.479890100909	9.25239127210989	85.60674425221526	20725073.149773184	5741.459506348693	8979.92150346841	0.898683	34.047192	0.0886953199999999	0.0435012	0.0240752404	-0.074937606	0.1012990438	0.0067735485	0.0060440094	-0.1098541828	0.028641503	0.0024304149	-0.045907335	-0.0975188275	-0.0791993681	0.1022688329	-0.0054108683	0.1256425772	0.0499585328	-0.0522094827	-0.0956284479	0.1928375512	0.1305969401	-0.2045085096	-0.1186690908	0.0673202126	-0.0248756481	-0.2150140444	0.0010791315	-0.1316622962	0.009851573	-0.0154728075	0.1265736528	0.0064641906	0.0170700791	0.0163240535	-0.1439479495	-0.0588733728	0.038457406	-0.0362312932	0.093910065	0.1443456968	-0.1534081489	0.242518894	0.1161410566	-0.0754642406	-0.1221282876	0.0837618281	0.0137066536	-0.1675878799	0.0923680461	0.0484619241	0.019563128	-0.1197618559	-0.0876202226	-0.0992271339	0.0474811029	0.0255504243	0.2258197342	0.0552729309	-0.093364282	0.0134532927	-0.0228801371	-0.1005683676	-0.1088511292	-0.2095294885	0.0097268836	-0.0391902738	0.1675909701	0.1003489925	-0.1072842279	0.0913955809	-0.0411951924	0.120803944	0.0528554648	-0.0348620933	-0.226471703	0.0246515112	-0.1383592329	-0.0711681327	0.1144323794	0.1096405033	0.0	0.0168666	0.0071667699999999	5.136259223289999e-05	0.0002844821955599	0.0366198	-0.0053213999999999	2.831729795999997e-05	0.00134100975204	0.0124216	0.0197074	0.00038838161476	0.00015429614656	-0.00618848	-0.0004444499999999	3.8297284710399993e-05	1.975358024999999e-07	0.000165684	0.000359949	1.2956328260100002e-07	2.7451187856000004e-08	0.000162782	0.000325596	2.6497979523999995e-08	1.0601275521600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5332.704911799904	10.354333725378638	28437741.67633482	107.21222689651346	13499.828640030872	30.10236464346781	182245373.31019777	906.1523571283008	4547.816363067232	-4.663527033677383	21.74848439383977	20682633.67218206	5711.664654623087	9057.992157626994	0.940014	35.613041	0.076649494	0.0468768	0.0325082644	-0.054736531	0.1180166065	0.0836321572	-0.0138084549	-0.0665003577	0.0460219089	0.040217059	0.0832370716	0.0110807986	0.0850927525	0.1230304023	-0.0169562113	0.0740887	0.1853114309	-0.0428371183	-0.0512115213	0.0427331277	0.0003632341	0.0484394132	0.1005069085	0.0062754729	0.1639554769	0.1325117839	0.1109486547	-0.0631724838	-0.091006872	0.141274386	-0.1199203351	0.0912805202	-0.1357295188	0.0050543793	-0.0407614526	0.0789726118	0.0300263139	-0.0236247598	-0.168579072	-0.0114105841	-0.1187268761	0.2105865125	-0.1136778168	0.0793566158	-0.1035298843	0.1114349451	0.010634064	0.0134864903	-0.1214634114	0.0106122815	0.0610120319	0.0754771068	0.1428783411	-0.020602424	0.1263551918	0.1386592827	0.0154487657	-0.2374038128	0.0365393137	-0.034454738	0.0160332983	0.1256472197	0.0028830115	0.0178373478	-0.1751283244	-0.0314444041	0.0119744017	-0.1696053529	-0.0900135428	0.0005286722	0.0625779128	-0.1078496794	-0.03497346	0.0105069006	-0.2701370937	0.0197550473	-0.1413246524	-0.0578311484	0.1257436153	0.091709361	0.0	0.00968724	-0.0071793599999999	5.154321000959999e-05	9.38426188176e-05	0.0579797	0.0213599	0.00045624532801	0.00336164561209	0.00797161	-0.0044499899999999	1.9802411000099996e-05	6.354656599210001e-05	-0.00547356	0.00071492	2.99598590736e-05	5.111106064e-07	0.000165684	0.0	0.0	2.7451187856000004e-08	4.49712e-06	-0.00015828488	2.02240882944e-11	2.50541032366144e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5333.475166822038	0.7702550221338242	28445957.355107363	0.5932927991223781	13518.313625152328	18.484985121456702	182744803.2679791	341.69467494047564	4555.698708772042	7.882345704810177	62.13137381013945	20754390.72510725	5743.199168988854	9047.739170220955	0.850058	32.204983	0.125980296	0.104003	0.0142031493	-0.0547223016	0.1123070363	0.1345840974	0.0285975157	-0.0913947633	0.0248456763	0.0366684077	-0.0681310546	-0.1080708185	0.0492950939	0.0959248052	0.0345621042	0.0391266073	0.0662916034	-0.0548803515	0.0941491741	0.0193911045	-0.0337302023	-0.0197695448	-0.1231295978	0.0288822056	-0.0730553236	-0.0245034704	-0.0382782498	-0.1643417133	-0.1650571308	0.0908255146	-0.0853169622	0.0279135494	-0.0741171581	0.0615735852	-0.0251924581	0.1399104554	-0.113257335	0.0442047735	-0.0423152439	0.0138295888	-0.0075543356	-0.0133009614	0.0973979419	0.1209140829	0.0363128479	-0.0964017948	0.0536983536	-0.009294057	0.0434598216	0.1028913881	0.1241003581	0.0292094695	-0.0530393978	0.0311935131	0.1683923029	-0.0771641814	0.0282970687	-0.0604117652	-0.112047954	-0.0588413148	-0.0998088781	0.0910587546	0.0231192265	-0.0934799807	0.0024609665	0.0218323261	-0.089763428	-0.1312827297	-0.0876098868	-0.0087654396	0.0686523084	0.0478557258	0.0684018524	-0.0127308364	-0.080794858	0.0148360426	-0.14364524	-0.0439007383	0.1347625119	0.0711681327	0.0	0.00969209	4.850000000000687e-06	2.3522500000006665e-11	9.39366085681e-05	0.0491937	-0.008786	7.719379600000004e-05	0.00242002011969	0.0352943	0.02732269	0.0007465293888361	0.00124568761249	-0.00725488	-0.00178132	5.26332838144e-05	3.173100942400001e-06	0.000165684	0.0	0.0	2.7451187856000004e-08	-1.1518e-05	-1.601512e-05	1.32664324e-10	2.564840686144e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5329.567923459528	-3.907243362509689	28404294.250768702	15.266550693876022	13477.166969407175	-41.14665574515311	181634029.52127975	1693.0472790101417	4548.033210708315	-7.665498063726773	58.7598605649989	20684606.085705783	5711.931891849677	9012.812000596943	0.8943759999999998	33.884018	0.1025011799999999	0.0615484	0.0327351687	-0.0509267465	0.0327847031	0.2487212439	0.0189354951	-0.1147018258	0.15758946	0.1506605756	0.0598071142	-0.0841551724	-0.0781199888	0.0335112006	0.015311574	0.127760659	-0.0506607337	-0.0508925825	0.2330014103	0.113672971	-0.0119693223	0.0639430538	0.0322921492	0.0594160134	-0.0606884465	-0.0826211063	0.057515212	0.1061690785	-0.0666907675	0.0250811564	-0.0432276936	-0.0892890131	-0.0985223608	-0.1278135725	0.2376994779	-0.2061032503	0.0326937891	-0.009212894	-0.0348220319	0.0381783535	-7.45688e-05	-0.1374728886	0.1271045685	-0.0980826515	-0.0149051104	-0.0442207864	0.0538403651	-0.1864651883	-0.07582399	-0.1513303604	-0.0116837744	-0.1158722334	-0.1517179408	-0.018719908	0.0999334195	-0.008875603	-0.1098659804	0.0242267765	0.0150903921	-0.0612332807	0.0332668516	0.0166055066	0.1830641429	-0.0491750181	-0.1674810714	0.013079533	-0.1339672635	0.124660664	0.1186350356	0.0018439406	-0.1317015227	0.21041559	-0.0649807471	0.004750591	0.0321020809	0.0099001096	-0.1453104072	-0.0295198472	0.1413246524	0.0486014302	0.0	0.00968958	-2.510000000000706e-06	6.3001000000035436e-12	9.38879605764e-05	0.0295997	-0.019594	0.000383924836	0.00087614224009	0.00807653	-0.02721777	0.0007408070037729	6.52303368409e-05	-0.00639765	0.0008572299999999	4.09299255225e-05	7.348432728999994e-07	0.000165684	0.0	0.0	2.7451187856000004e-08	0.00024499	0.000256508	6.00201001e-08	6.579635406400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5329.725704963151	0.1577815036225729	28405976.090144955	0.0248950028853999	13494.41922563702	17.252256229845443	182099350.23724204	297.6403450202409	4552.302725317151	4.269514608836289	18.228754995066488	20723460.102929965	5729.7952033364845	9090.080493651594	1.086013	41.144306	0.1125506135	0.048401	0.0245882446	-0.0447626494	0.0157824444	-0.0459109726	-0.0233525355	-0.0509887888	-0.0637891638	-0.0190554662	-0.0539887624	0.0584956147	0.1506303028	-0.1381587596	0.0102621853	0.0099753457	-0.2103514112	-0.1400960137	0.0231106655	-0.0112798858	-0.1272225669	0.0444186785	0.1081761643	0.0755763074	0.2254856568	0.0141117466	-0.2392810668	0.1198644894	-0.0171768625	0.0033221808	0.0380205131	-0.017962744	0.0009145148	0.0279749506	-0.0886025806	0.1139824842	0.0343208815	0.0842777312	0.0853525123	0.1466641057	0.1201195656	-0.1119009381	-0.0739481561	0.1733079744	-0.0886447493	-0.1065602791	0.009952597	-0.0054207905	-0.0503373238	0.0867945347	-0.0411784323	0.082241247	-0.1885049218	0.1051533418	-0.0659228665	0.1516859371	-0.0444676695	0.104479339	0.108745097	0.0092204488	-0.1748072035	0.071954635	0.1496589965	0.1296821701	0.2134553714	-0.0580755364	0.0983654875	-0.1223085518	0.0864802686	0.0189456764	0.1611821599	0.0230018566	0.0247711365	0.0846106002	0.1320472689	0.0049528805	-0.1463125564	-0.0148360426	0.1453104072	0.0246515112	0.0	-0.0120648	-0.02175438	0.0004732530491844	0.00014555939904	0.0483702	0.0187705	0.00035233167025	0.00233967624804	-0.0192075	-0.02728403	0.0007444182930409	0.0003689280562499	-0.00698336	-0.0005857099999999	4.87673168896e-05	3.4305620409999965e-07	0.000233914	6.822999999999999e-05	4.655332899999999e-09	5.4715759396e-08	4.09593e-06	-0.00024089407	1.6776642564899996e-11	5.80299529611649e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5316.652240902708	-13.073464060442348	28266791.05069579	170.91546253967772	13461.090820657657	-33.32840497936377	181200966.08199385	1110.7825784684796	4544.621795417318	-7.680929899833245	58.996684126152346	20653587.26338213	5711.290387390525	8996.04743336386	0.984754	37.308041	0.0260940765	0.0128858	0.016929919	-0.0483422278	0.0511144351	0.1624658136	-0.005730392	-0.0827769256	0.0833919408	0.0206930244	0.1165352419	-0.0892780109	0.023546925	0.0409509727	0.0041234086	0.0886284325	-0.0223118529	0.0982492618	0.0706897224	0.161428975	0.067522868	0.1765937699	0.0912167224	0.0941652075	-0.1110641564	-0.1874634304	-0.0195939992	0.0633263012	0.1349813724	0.0774853412	0.0905689682	-0.0109450247	-0.1452608497	0.0111314124	0.0248432543	0.103285757	0.0070517511	-0.0583249341	0.1118936355	0.0466892295	-0.0166076409	-0.042312386	-0.1986100677	0.068188736	0.0821971243	0.0557490813	0.0259876492	-0.0656309327	-0.0674463263	-0.0255874168	0.0555588249	-0.2084734343	-0.0462954761	-0.0297206775	-0.0172452319	0.0274369698	-0.1537558011	-0.0078673619	0.0983323683	-0.0934314433	0.024342964	0.0239222673	0.0199335289	-0.2309860989	-0.0715186682	-0.0028338473	-0.0774575979	-0.0250634847	-0.0208900145	0.1579237231	0.138917126	-0.0451445291	0.1079822576	0.1136288676	0.0929563945	0.0	-0.146647115	-0.0	0.146647115	0.0	0.0	-0.00646132	0.00560348	3.13989881104e-05	4.17486561424e-05	0.0483781	7.899999999998186e-06	6.240999999997134e-11	0.00234044055961	-0.0185628	0.0006446999999999	4.156380899999975e-07	0.00034457754384	-0.00682174	0.00016162	4.65361366276e-05	2.6121024400000113e-08	0.000165684	-6.822999999999999e-05	4.655332899999999e-09	2.7451187856000004e-08	-0.000162814	-0.00016690993	2.6508398596e-08	2.7858924732604898e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5327.068387815435	10.416146912726616	28377657.60846254	108.49611650750424	13502.990221546686	41.89940088902949	182330744.92318544	1755.5597948596055	4560.856397495484	16.234602078166063	263.56230463639383	20801411.078575484	5760.929147902568	9043.80828596663	0.970371	36.763115	0.0748551749999999	0.044693	0.0363286	-0.0035985499	-0.0919251523	0.0208157203	-0.0074379883	-0.0528965235	-0.0569966105	0.0312738038	-0.0763481732	-0.0391140801	0.0096337308	-0.1272880611	0.0798678894	0.0316149741	0.1674842567	-0.0020974212	-0.0379604962	0.1173299229	-0.0890809256	-0.1458881455	-0.0276271767	-0.0743505449	0.1626963609	-0.0614974812	0.0665257258	0.1076916773	0.1383840485	-0.2232291765	0.0322247962	0.0282890355	-0.1060796251	-0.118182314	0.0237264371	0.1036684336	0.021890338	0.1951514944	-0.2293284472	-0.0534727305	0.1010009908	0.0095078101	-0.1407727255	0.1812987243	0.1148116508	-0.1423894364	0.0275240993	-0.0457748311	0.1657630778	0.0662561091	-0.0322703055	-0.0342088571	0.0340664678	0.0955403085	0.2068368185	0.1366964761	0.1329022484	0.1034536761	0.0703222712	0.0630130212	-0.0960415647	-0.0464125014	-0.1544660047	0.2450574316	0.0383027148	-0.1458668366	-0.2415513542	-0.1057395523	0.0079068396	0.078002933	-9.68292e-05	-0.1138168512	-0.1110208919	-0.0110053584	0.015343067	-0.0049528805	-0.1463125564	0.0148360426	0.1453104072	-0.0246515112	0.0	0.00972782	0.01618914	0.0002620882539396	9.46304819524e-05	0.0483269	-5.120000000000125e-05	2.6214400000001274e-09	0.0023354892636099	-0.0164782	0.0020846	4.34555716000001e-06	0.0002715310752399	-0.00629385	0.0005278899999999	3.96125478225e-05	2.786678520999996e-07	9.03293e-05	-7.53547e-05	5.678330812090001e-09	8.159382438490001e-09	0.000364546	0.0005273599999999	1.32893786116e-07	2.781085696e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
